CHEMBL_ID,DRUG_NAME,canonical_smiles,molecular_weight,alogp,hbd,hba,psa,num_rings,MURCKO_SCAFFOLD,IN_DRUGCOMB,IN_GDSC,IN_BOTH
CHEMBL415606,DEGARELIX,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1632.29,,,,,,O=C(CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)NC(=O)CNC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CCc1ccc2ccccc2c1)NCC(=O)N1CCCC1,False,False,False
CHEMBL1252,ABARELIX,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1416.09,,,,,,O=C(CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CCc1ccc2ccccc2c1)NCC(=O)N1CCCC1,False,False,False
CHEMBL1256,ISOFLURANE,FC(F)OC(Cl)C(F)(F)F,184.49,2.35,0.0,1.0,9.23,2.0,,False,False,False
CHEMBL142438,NITROGEN,N#N,28.01,0.03,0.0,2.0,47.58,0.0,,False,False,False
CHEMBL1257,ENFLURANE,FC(F)OC(F)(F)C(F)Cl,184.49,2.35,0.0,1.0,9.23,3.0,,False,False,False
CHEMBL1259,METOCURINE,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,652.83,7.45,0.0,6.0,55.38,4.0,c1cc2cc(c1)Oc1ccc3c(c1)[C@H](Cc1ccc(cc1)Oc1cccc4c1[C@@H](C2)[NH2+]CC4)[NH2+]CC3,False,False,False
CHEMBL1261,CITRIC ACID,O=C(O)CC(O)(CC(=O)O)C(=O)O,192.12,-1.25,4.0,4.0,132.13,5.0,,False,False,False
CHEMBL1262,OXICONAZOLE,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,429.13,6.12,0.0,4.0,39.41,6.0,c1ccc(CO/N=C(\Cn2ccnc2)c2ccccc2)cc1,False,False,False
CHEMBL1263,SALMETEROL,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,415.57,4.11,4.0,5.0,81.95,16.0,c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1,False,False,False
CHEMBL1265,ADAPALENE,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,412.53,6.68,1.0,2.0,46.53,4.0,c1cc(-c2ccc3ccccc3c2)cc(C23CC4CC(CC(C4)C2)C3)c1,True,False,False
CHEMBL146095,GLAFENINE,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,372.81,3.14,3.0,6.0,91.68,6.0,c1ccc(Nc2ccnc3ccccc23)cc1,False,False,False
CHEMBL1266,TETRAHYDROZOLINE,c1ccc2c(c1)CCCC2C1=NCCN1,200.28,2.11,1.0,2.0,24.39,1.0,c1ccc2c(c1)CCCC2C1=NCCN1,False,False,False
CHEMBL343448,ROMIDEPSIN,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,540.71,1.43,4.0,8.0,142.7,2.0,C=C1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)NCC(=O)N2)OC(=O)CNC1=O,True,True,True
CHEMBL1271,PENTOLINIUM,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,240.44,2.64,0.0,0.0,0.0,6.0,C(CC[NH+]1CCCC1)CC[NH+]1CCCC1,False,False,False
CHEMBL1272,REPAGLINIDE,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,452.6,5.22,2.0,4.0,78.87,10.0,O=C(Cc1ccccc1)NCc1ccccc1N1CCCCC1,True,False,False
CHEMBL1274,NILUTAMIDE,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.22,2.45,1.0,4.0,92.55,2.0,O=C1CNC(=O)N1c1ccccc1,True,False,False
CHEMBL1275,PERGOLIDE MESYLATE,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,410.61,4.27,1.0,2.0,19.03,4.0,c1cc2c3c(c[nH]c3c1)C[C@H]1NCCC[C@H]21,True,False,False
CHEMBL1278,NARATRIPTAN,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,335.47,2.07,2.0,3.0,65.2,5.0,c1ccc2c(C3CCNCC3)c[nH]c2c1,True,False,False
CHEMBL1279,FROVATRIPTAN,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,243.31,1.34,3.0,2.0,70.91,2.0,c1ccc2c3c([nH]c2c1)CCCC3,False,False,False
CHEMBL1280,VERAPAMIL HYDROCHLORIDE,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,491.07,5.09,0.0,6.0,63.95,13.0,c1ccc(CCCCNCCc2ccccc2)cc1,False,False,False
CHEMBL149972,PHENOBARBITAL SODIUM,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],254.22,0.7,2.0,3.0,75.27,2.0,O=C1N=CNC(=O)C1c1ccccc1,False,False,False
CHEMBL1282,IMIQUIMOD,CC(C)Cn1cnc2c(N)nc3ccccc3c21,240.31,2.82,1.0,4.0,56.73,2.0,c1ccc2c(c1)ncc1nc[nH]c12,True,False,False
CHEMBL348000,CINCHOPHEN,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,249.27,3.6,1.0,2.0,50.19,2.0,c1ccc(-c2ccc3ccccc3n2)cc1,True,False,False
CHEMBL1286,LEVETIRACETAM,CC[C@@H](C(N)=O)N1CCCC1=O,170.21,-0.13,1.0,2.0,63.4,3.0,O=C1CCCN1,True,False,False
CHEMBL1289,HALOPROGIN,Clc1cc(Cl)c(OCC#CI)cc1Cl,361.39,4.42,0.0,1.0,9.23,2.0,c1ccccc1,False,False,False
CHEMBL1290,PENBUTOLOL,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,291.44,3.47,2.0,3.0,41.49,6.0,c1ccc(C2CCCC2)cc1,False,False,False
CHEMBL345524,ANTRAFENINE,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,588.55,7.0,1.0,6.0,57.7,7.0,O=C(OCCN1CCN(c2ccccc2)CC1)c1ccccc1Nc1ccnc2ccccc12,False,False,False
CHEMBL152684,BECLOBRATE,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1,346.85,5.04,0.0,3.0,35.53,7.0,c1ccc(Cc2ccccc2)cc1,False,False,False
CHEMBL1291,METIPRANOLOL,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,309.41,2.27,2.0,5.0,67.79,7.0,c1ccccc1,False,False,False
CHEMBL1292,CLOFAZIMINE,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,473.41,7.49,1.0,4.0,42.21,4.0,N=c1cc2n(-c3ccccc3)c3ccccc3nc-2cc1Nc1ccccc1,False,False,False
CHEMBL1293,BETA CAROTENE,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,536.89,12.61,0.0,0.0,0.0,10.0,C1=C(/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2=CCCCC2)CCCC1,True,False,False
CHEMBL1294,QUINIDINE,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,324.42,3.17,1.0,4.0,45.59,4.0,c1ccc2c(C[C@H]3CC4CCN3CC4)ccnc2c1,True,False,False
CHEMBL1295,BUTOCONAZOLE,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,411.79,6.64,0.0,3.0,17.82,7.0,c1ccc(CCC(Cn2ccnc2)Sc2ccccc2)cc1,True,False,False
CHEMBL1296,CEFOTIAM,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,525.64,-0.65,3.0,13.0,172.46,10.0,O=C(Cc1cscn1)N[C@@H]1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12,False,False,False
CHEMBL1297,FENOPROFEN,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,242.27,3.67,1.0,2.0,46.53,4.0,c1ccc(Oc2ccccc2)cc1,True,False,False
CHEMBL157101,KETOCONAZOLE,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.44,4.21,0.0,7.0,69.06,7.0,c1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,True,False,False
CHEMBL170,QUININE,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,324.42,3.17,1.0,4.0,45.59,4.0,c1ccc2c(C[C@@H]3CC4CCN3CC4)ccnc2c1,True,False,False
CHEMBL346235,DIAMTHAZOLE DIHYDROCHLORIDE,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1.Cl.Cl,366.36,3.08,0.0,5.0,28.6,7.0,c1ccc2scnc2c1,False,False,False
CHEMBL1301,HYDROXYSTILBAMIDINE,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1,280.33,2.13,5.0,3.0,119.97,4.0,C(=C/c1ccccc1)\c1ccccc1,False,False,False
CHEMBL1303,ROTIGOTINE,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,315.48,4.27,1.0,3.0,23.47,6.0,c1csc(CCN[C@H]2CCc3ccccc3C2)c1,False,False,False
CHEMBL1305,ANTAZOLINE,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,265.36,2.69,1.0,3.0,27.63,5.0,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,False,False,False
CHEMBL1308,FOMEPIZOLE,Cc1cn[nH]c1,82.11,0.72,1.0,1.0,28.68,0.0,c1cn[nH]c1,True,False,False
CHEMBL1311,ISOSORBIDE MONONITRATE,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,191.14,-1.28,1.0,6.0,91.06,2.0,C1C[C@H]2OCC[C@H]2O1,False,False,False
CHEMBL1314,TIOPRONIN,CC(S)C(=O)NCC(=O)O,163.2,-0.49,3.0,3.0,66.4,3.0,,True,False,False
CHEMBL1316,CARPROFEN,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,273.72,4.16,2.0,1.0,53.09,2.0,c1ccc2c(c1)[nH]c1ccccc12,True,False,False
CHEMBL159226,MOXISYLYTE,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,279.38,2.98,0.0,4.0,38.77,6.0,c1ccccc1,False,False,False
CHEMBL1321,PROCARBAZINE,CNNCc1ccc(C(=O)NC(C)C)cc1,221.3,1.05,3.0,3.0,53.16,5.0,c1ccccc1,True,False,False
CHEMBL1323,DARUNAVIR,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,547.67,2.38,3.0,8.0,140.42,11.0,O=C(N[C@H](CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)O[C@H]1CO[C@H]2OCC[C@H]21,True,False,False
CHEMBL1324,TOLCAPONE,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,273.24,2.55,2.0,5.0,100.67,3.0,O=C(c1ccccc1)c1ccccc1,True,False,False
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,767.91,1.52,8.0,9.0,250.91,20.0,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCC(=O)NCCc1ccccc1,True,False,False
CHEMBL1336,SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,464.83,5.55,3.0,4.0,92.35,5.0,O=C(Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1,True,True,True
CHEMBL168815,CEVIMELINE,CC1OC2(CS1)CN1CCC2CC1,199.32,1.56,0.0,3.0,12.47,0.0,C1OC2(CS1)CN1CCC2CC1,True,False,False
CHEMBL167731,PIXANTRONE,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,325.37,0.6,4.0,7.0,123.13,6.0,O=C1c2ccccc2C(=O)c2cnccc21,False,False,False
CHEMBL1337,NITISINONE,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],329.23,2.73,0.0,5.0,94.35,3.0,O=C1CCCC(=O)C1C(=O)c1ccccc1,True,False,False
CHEMBL170988,PHENFORMIN,N=C(N)NC(=N)NCCc1ccccc1,205.26,0.24,5.0,2.0,97.78,3.0,c1ccccc1,True,False,False
CHEMBL354077,AMIFAMPRIDINE,Nc1ccncc1N,109.13,0.25,2.0,3.0,64.93,0.0,c1ccncc1,False,False,False
CHEMBL354541,LOMITAPIDE,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,693.73,8.38,2.0,3.0,61.44,10.0,O=C(NC1CCN(CCCCC2c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccccc1,False,False,False
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,525.08,2.07,1.0,8.0,112.9,8.0,O=S(=O)(c1cccc(-c2ncc3cncn3n2)c1)N1CCNCC1,False,False,False
CHEMBL1341,METHOXYFLURANE,COC(F)(F)C(Cl)Cl,164.97,2.03,0.0,1.0,9.23,2.0,,False,False,False
CHEMBL1342,OXYBATE,O=C(O)CCCO,104.11,-0.16,2.0,2.0,57.53,3.0,,False,False,False
CHEMBL1345,GUANETHIDINE MONOSULFATE,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,296.39,0.74,3.0,2.0,65.14,3.0,C1CCCNCCC1,False,False,False
CHEMBL1346,DARIFENACIN,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,426.56,3.96,1.0,3.0,55.56,7.0,c1ccc(C(c2ccccc2)[C@@H]2CCN(CCc3ccc4c(c3)CCO4)C2)cc1,False,False,False
CHEMBL175247,ORLISTAT,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,495.75,6.88,1.0,5.0,81.7,23.0,O=C1CCO1,True,False,False
CHEMBL175691,RILPIVIRINE,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,366.43,4.99,2.0,6.0,97.42,5.0,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,False,False,False
CHEMBL1349,VALACYCLOVIR,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,324.34,-0.8,3.0,9.0,151.14,7.0,O=c1nc[nH]c2[nH]cnc12,True,False,False
CHEMBL539423,SPARSENTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,592.76,6.54,1.0,7.0,114.1,12.0,O=C1N(Cc2ccc(-c3ccccc3S(=O)(=O)Nc3ccon3)cc2)C=NC12CCCC2,False,False,False
CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,557.05,5.93,2.0,8.0,112.4,11.0,c1ccc(COc2ccc(Nc3ccnc4ccccc34)cc2)nc1,True,False,False
CHEMBL1350,TILUDRONIC ACID,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,318.61,2.07,4.0,3.0,115.06,4.0,c1ccccc1,False,False,False
CHEMBL178803,BLONANSERIN,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,367.51,4.69,0.0,3.0,19.37,3.0,c1ccc(-c2cc(N3CCNCC3)nc3c2CCCCCC3)cc1,False,False,False
CHEMBL360328,LORCASERIN,C[C@H]1CNCCc2ccc(Cl)cc21,195.69,2.59,1.0,1.0,12.03,0.0,c1ccc2c(c1)CCNCC2,False,False,False
CHEMBL361812,RAMATROBAN,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,416.47,3.09,2.0,4.0,88.4,6.0,O=S(=O)(N[C@@H]1CCc2[nH]c3ccccc3c2C1)c1ccccc1,True,False,False
CHEMBL1353,SODIUM BICARBONATE,O=C([O-])O.[Na+],84.01,,,,,,,False,False,False
CHEMBL1354,SODIUM ACETATE,CC(=O)[O-].[Na+],82.03,,,,,,,False,False,False
CHEMBL1355,SODIUM CITRATE,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],258.07,,,,,,,False,False,False
CHEMBL1356,SODIUM BENZOATE,O=C([O-])c1ccccc1.[Na+],144.1,,,,,,c1ccccc1,False,False,False
CHEMBL1357,SODIUM LACTATE,CC(O)C(=O)[O-].[Na+],112.06,,,,,,,False,False,False
CHEMBL1358,FULVESTRANT,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,606.78,8.68,2.0,3.0,63.52,14.0,c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,True,True,True
CHEMBL1359,ERTAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,475.52,0.94,5.0,7.0,156.27,7.0,O=C(Nc1ccccc1)[C@@H]1C[C@H](SC2=CN3C(=O)C[C@H]3C2)CN1,False,False,False
CHEMBL174,AMPICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.41,0.32,3.0,5.0,112.73,4.0,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12,False,False,False
CHEMBL360055,GALLAMINE,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,510.83,5.45,0.0,3.0,27.69,21.0,c1ccccc1,False,False,False
CHEMBL1360,ATRACURIUM,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,929.16,8.07,0.0,12.0,126.44,24.0,O=C(CC[NH+]1CCc2ccccc2C1Cc1ccccc1)OCCCCCOC(=O)CC[NH+]1CCc2ccccc2C1Cc1ccccc1,False,False,False
CHEMBL185073,PANCURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,572.88,6.11,0.0,4.0,52.6,4.0,C1CC[NH+]([C@@H]2CC[C@@H]3CC[C@H]4[C@@H]5C[C@H]([NH+]6CCCCC6)CC5CC[C@@H]4C3C2)CC1,False,False,False
CHEMBL1363,ARFORMOTEROL,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,344.41,2.22,4.0,5.0,90.82,9.0,c1ccc(CCNCCc2ccccc2)cc1,False,False,False
CHEMBL1364,PYRIDOXINE,Cc1ncc(CO)c(CO)c1O,169.18,0.08,3.0,4.0,73.58,2.0,c1ccncc1,False,False,False
CHEMBL184412,DRONEDARONE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,556.77,7.05,1.0,6.0,88.85,18.0,O=C(c1ccccc1)c1coc2ccccc12,True,False,False
CHEMBL363295,TERODILINE,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,281.44,4.99,1.0,1.0,12.03,5.0,c1ccc(Cc2ccccc2)cc1,False,False,False
CHEMBL1368,"SODIUM PHOSPHATE, MONOBASIC",O=P([O-])(O)O.[Na+],119.98,,,,,,,False,False,False
CHEMBL186314,SODIUM CARBONATE,O=C([O-])[O-].[Na+].[Na+],105.99,,,,,,,False,False,False
CHEMBL439849,VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,441.54,4.03,2.0,5.0,102.29,7.0,c1ccc2c(CCCCN3CCN(c4ccc5occc5c4)CC3)c[nH]c2c1,False,False,False
CHEMBL1370,BUDESONIDE,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,430.54,2.72,2.0,6.0,93.06,4.0,O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2C3OCO[C@@H]3C[C@H]21,True,False,False
CHEMBL361506,PENTAMIDINE ISETHIONATE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,592.69,2.88,4.0,4.0,118.2,10.0,c1ccc(OCCCCCOc2ccccc2)cc1,True,False,False
CHEMBL188952,PIRPROFEN,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,251.71,2.9,1.0,2.0,40.54,3.0,C1=CCN(c2ccccc2)C1,False,False,False
CHEMBL1371,CHLORZOXAZONE,O=c1[nH]c2cc(Cl)ccc2o1,169.57,1.77,1.0,2.0,46.0,0.0,O=c1[nH]c2ccccc2o1,True,False,False
CHEMBL361497,ARTESUNATE,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,384.43,2.6,1.0,7.0,100.52,4.0,C1C[C@@H]2CCC3OO[C@@]24[C@@H](C1)CCO[C@@H]4O3,True,False,False
CHEMBL188921,BUFLOMEDIL,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,307.39,2.77,0.0,5.0,48.0,8.0,O=C(CCCN1CCCC1)c1ccccc1,True,False,False
CHEMBL187709,TRIPARANOL,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,438.01,5.85,1.0,3.0,32.7,10.0,c1ccc(CC(c2ccccc2)c2ccccc2)cc1,False,False,False
CHEMBL191083,METHYLENE BLUE CATION,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,284.41,2.5,0.0,3.0,19.14,1.0,[N+]=c1ccc2nc3ccccc3sc-2c1,True,False,False
CHEMBL1372,OXIGLUTATIONE,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,612.64,-3.88,10.0,12.0,317.64,21.0,,False,False,False
CHEMBL1373,MODAFINIL,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,273.36,2.01,1.0,2.0,66.15,5.0,c1ccc(Cc2ccccc2)cc1,False,False,False
CHEMBL435298,ESFLURBIPROFEN,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.26,3.68,1.0,1.0,37.3,3.0,c1ccc(-c2ccccc2)cc1,False,False,False
CHEMBL175,DEXIBUPROFEN,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,206.28,3.07,1.0,1.0,37.3,4.0,c1ccccc1,False,False,False
CHEMBL190461,CANNABIDIOL,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,314.47,5.85,2.0,2.0,40.46,6.0,C1=C[C@@H](c2ccccc2)CCC1,True,False,False
CHEMBL189963,PALBOCICLIB,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,447.54,2.97,2.0,9.0,105.04,5.0,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,True,True,True
CHEMBL1377,PROGUANIL,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,253.74,2.21,5.0,2.0,83.79,2.0,c1ccccc1,True,False,False
CHEMBL1378,THIETHYLPERAZINE,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,399.63,5.04,0.0,5.0,9.72,6.0,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,False,False,False
CHEMBL193240,ROFLUMILAST,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,403.21,5.03,1.0,4.0,60.45,7.0,O=C(Nc1ccncc1)c1cccc(OCC2CC2)c1,True,False,False
CHEMBL1380,ABACAVIR,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,286.34,1.09,3.0,7.0,101.88,4.0,C1=C[C@H](n2cnc3c(NC4CC4)ncnc32)CC1,True,False,False
CHEMBL1382,TOLTERODINE,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,325.5,5.34,1.0,2.0,23.47,7.0,c1ccc(Cc2ccccc2)cc1,False,False,False
CHEMBL426084,SAMIDORPHAN,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,370.45,1.25,3.0,5.0,103.86,3.0,O=C1CCC2[C@H]3Cc4ccccc4[C@@]2(CCN3CC2CC2)C1,False,False,False
