DRUG_NAME,MURCKO_SCAFFOLD,IN_DRUGCOMB,IN_GDSC,IN_BOTH
DEXBROMPHENIRAMINE,c1ccc(Cc2ccccn2)cc1,False,False,False
DANTROLENE,O=C1CN(/N=C/c2ccc(-c3ccccc3)o2)C(=O)N1,True,False,False
CLINDAMYCIN PALMITATE,O=C(NC[C@@H]1CCCCO1)[C@@H]1CCCN1,True,False,False
IOXAGLIC ACID,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,False,False,False
ACAMPROSATE,,True,False,False
DIPHENOXYLATE,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,False,False,False
BITOLTEROL,O=C(Oc1ccccc1OC(=O)c1ccccc1)c1ccccc1,False,False,False
IOTHALAMIC ACID,c1ccccc1,False,False,False
DEXAMETHASONE PHOSPHORIC ACID,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,False,False,False
PYRVINIUM,C(=C/c1ccc2ccccc2[nH+]1)\c1ccn(-c2ccccc2)c1,False,False,False
INDOCYANINE GREEN ACID FORM,C(/C=C/C=C/C=C/C1=[NH+]c2ccc3ccccc3c2C1)=C1\Cc2c(ccc3ccccc23)N1,False,False,False
IOFETAMINE,c1ccccc1,False,False,False
NAFARELIN,O=C(CNC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)NCC(=O)N1CCCC1,False,False,False
CHLOPHEDIANOL,c1ccc(Cc2ccccc2)cc1,False,False,False
VALGANCICLOVIR,O=c1[nH]cnc2[nH]cnc12,True,False,False
TRICLOFOS,,False,False,False
METARAMINOL,c1ccccc1,False,False,False
ESOMEPRAZOLE,c1ccc(C[SH+]c2nc3ccccc3[nH]2)nc1,False,False,False
DIFENOXIN,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,False,False,False
THONZONIUM,c1ccc(CNc2ncccn2)cc1,False,False,False
BETAZOLE,c1cn[nH]c1,False,False,False
HEXOCYCLIUM,c1ccc(C(CN2CC[NH2+]CC2)C2CCCCC2)cc1,False,False,False
ACETRIZOIC ACID,c1ccccc1,False,False,False
CARPHENAZINE,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,False,False,False
TRIMETHAPHAN,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,False,False,False
TRIPTORELIN,O=C(CNC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)NCC(=O)N1CCCC1,False,False,False
GLYCOPYRRONIUM,O=C(OC1CC[NH2+]C1)C(c1ccccc1)C1CCCC1,False,False,False
FOSPHENYTOIN,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,False,False,False
CYCLOPENTOLATE,c1ccc(CC2CCCC2)cc1,False,False,False
DIPHEMANIL,c1ccc(C(=C2CC[NH2+]CC2)c2ccccc2)cc1,False,False,False
ECHOTHIOPHATE,,False,False,False
METHIXENE,c1ccc2c(c1)Sc1ccccc1C2CC1CCCNC1,False,False,False
TETRADECYL SULFURIC ACID,,False,False,False
BALSALAZIDE,c1ccc(/N=N/c2ccccc2)cc1,True,False,False
ANILERIDINE,c1ccc(CCN2CCC(c3ccccc3)CC2)cc1,False,False,False
MENADIOL DIPHOSPHORIC ACID,c1ccc2ccccc2c1,False,False,False
HEXAFLUORENIUM,c1ccc2c(c1)-c1ccccc1C2[NH2+]CCCCCC[NH2+]C1c2ccccc2-c2ccccc21,False,False,False
RAPACURONIUM,C1CCN([C@@H]2CC[C@@H]3CC[C@H]4[C@@H]5C[C@H]([NH+]6CCCCC6)CC5CC[C@@H]4C3C2)CC1,False,False,False
DEXCHLORPHENIRAMINE,c1ccc(Cc2ccccn2)cc1,True,False,False
TRIDIHEXETHYL,c1ccc(CC2CCCCC2)cc1,False,False,False
CERULETIDE,O=C(CNC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H]1CCC(=O)N1)NCCc1ccccc1,False,False,False
METHYLERGONOVINE,C1=C2c3cccc4[nH]cc(c34)C[C@H]2NCC1,True,False,False
DESVENLAFAXINE SUCCINATE,c1ccc(CC2CCCCC2)cc1,True,False,False
DRONEDARONE HYDROCHLORIDE,O=C(c1ccccc1)c1coc2ccccc12,True,False,False
NEBIVOLOL HYDROCHLORIDE,c1ccc2c(c1)CCC(CCNCCC1CCc3ccccc3O1)O2,True,False,False
PAZOPANIB HYDROCHLORIDE,c1ccc(Nc2nccc(Nc3ccc4c[nH]nc4c3)n2)cc1,True,False,False
BENDAMUSTINE HYDROCHLORIDE,c1ccc2[nH]cnc2c1,True,False,False
BUPROPION HYDROBROMIDE,c1ccccc1,False,False,False
NILOTINIB HYDROCHLORIDE MONOHYDRATE,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,False,False,False
SAXAGLIPTIN HYDROCHLORIDE,O=C(CC12CC3CC(CC(C3)C1)C2)N1CC[C@@H]2C[C@@H]21,False,False,False
CHOLINE FENOFIBRATE,O=C(c1ccccc1)c1ccccc1,False,False,False
PRALATREXATE,c1ccc(CCc2cnc3ncncc3n2)cc1,True,False,False
ALCAFTADINE,c1ccc2c(c1)CCn1ccnc1C2=C1CCNCC1,False,False,False
CABAZITAXEL,O=C(CCc1ccccc1)O[C@@H]1C=C2CC(=O)C3CC[C@H]4OCC4[C@H]3[C@H](OC(=O)c3ccccc3)C(C2)C1,True,False,False
DIFLUPREDNATE,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,True,False,False
IXABEPILONE,O=C1CCCCCCC2O[C@H]2C[C@@H](C=Cc2cscn2)NC(=O)CCC1,True,False,False
PITAVASTATIN,c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1,False,False,False
RUFINAMIDE,c1ccc(Cn2ccnn2)cc1,True,False,False
BEPOTASTINE,c1ccc([C@H](OC2CCNCC2)c2ccccn2)cc1,False,False,False
BEPOTASTINE BESYLATE,c1ccc([C@H](OC2CCNCC2)c2ccccn2)cc1.c1ccccc1,False,False,False
BESIFLOXACIN,O=c1ccn(C2CC2)c2cc(N3CCCCCC3)ccc12,False,False,False
BESIFLOXACIN HYDROCHLORIDE,O=c1ccn(C2CC2)c2cc(N3CCCCCC3)ccc12,False,False,False
FESOTERODINE,c1ccc(Cc2ccccc2)cc1,True,False,False
FESOTERODINE FUMARATE,c1ccc(Cc2ccccc2)cc1,True,False,False
FOSPROPOFOL,c1ccccc1,False,False,False
METHYLNALTREXONE BROMIDE,O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CC[NH+]3CC2CC2)[C@H]1O5,False,False,False
PRASUGREL,O=C(C1CC1)C(c1ccccc1)N1CCc2sccc2C1,True,False,False
PRASUGREL HYDROCHLORIDE,O=C(C1CC1)C(c1ccccc1)N1CCc2sccc2C1,False,False,False
SAPROPTERIN,O=c1[nH]cnc2c1NCCN2,False,False,False
SAPROPTERIN DIHYDROCHLORIDE,O=c1nc[nH]c2c1NCCN2,False,False,False
TAPENTADOL,c1ccccc1,False,False,False
TAPENTADOL HYDROCHLORIDE,c1ccccc1,False,False,False
CARGLUMIC ACID,,True,False,False
FOSAPREPITANT DIMEGLUMINE,O=c1[nH]nc(CN2CCO[C@H](OCc3ccccc3)[C@@H]2c2ccccc2)[nH]1,False,False,False
HEXAMINOLEVULINATE,,False,False,False
HEXAMINOLEVULINATE HYDROCHLORIDE,,False,False,False
LAPYRIUM,c1cc[nH+]cc1,False,False,False
LAPYRIUM CHLORIDE,c1cc[nH+]cc1,False,False,False
RIBOFLAVIN 5'-PHOSPHATE,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,False,False,False
DEXLANSOPRAZOLE,c1ccc(C[SH+]c2nc3ccccc3[nH]2)nc1,True,False,False
DIENOGEST,O=C1C=C2CC[C@@H]3C(=C2CC1)CCC1CCC[C@H]13,True,False,False
DEFLAZACORT,O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2C3N=CO[C@@H]3C[C@H]21,True,False,False
DILEVALOL HYDROCHLORIDE,c1ccc(CCCNCCc2ccccc2)cc1,False,False,False
GEPIRONE HYDROCHLORIDE,O=C1CCCC(=O)N1CCCCN1CCN(c2ncccn2)CC1,False,False,False
PARECOXIB,c1ccc(-c2conc2-c2ccccc2)cc1,False,False,False
ELAGOLIX,O=c1c(-c2ccccc2)cn(Cc2ccccc2)c(=O)n1CCc1ccccc1,True,False,False
ROSE BENGAL FREE ACID,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,False,False,False
THIOSULFURIC ACID,,False,False,False
THEOPHYLLINE GLYCINATE,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,False,False,False
DOLUTEGRAVIR SODIUM,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1CCCO[C@H]1C2,False,False,False
CEFTOLOZANE SULFATE,N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[n+]3ccc[nH]3)CS[C@H]12)c1ncsn1,False,False,False
CLOBENZOREX,c1ccc(CCNCc2ccccc2)cc1,False,False,False
CLORAZEPIC ACID,O=C1CN=C(c2ccccc2)c2ccccc2N1,False,False,False
PROPOXYPHENE,c1ccc(CCc2ccccc2)cc1,False,False,False
GIVINOSTAT,O=C(Nc1ccccc1)OCc1ccc2ccccc2c1,False,False,False
PERAMPANEL,O=c1c(-c2ccccc2)cc(-c2ccccn2)cn1-c1ccccc1,False,False,False
DEXTROSE,C1CCOCC1,True,False,False
DOLUTEGRAVIR,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1CCCO[C@H]1C2,True,False,False
VEMURAFENIB,O=C(c1ccccc1)c1c[nH]c2ncc(-c3ccccc3)cc12,True,False,False
ESTETROL ANHYDROUS,c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,False,False,False
LEVOMEFOLIC ACID,O=c1nc[nH]c2c1N[C@@H](CNc1ccccc1)CN2,False,False,False
KRYPTON,,False,False,False
OXYGEN,,False,False,False
SULFUR,S1SSSSSSS1,False,False,False
TARTARIC ACID,,False,False,False
XENON,,False,False,False
XYLOSE,,True,False,False
LURASIDONE,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,False,False,False
TRAMADOL,c1ccc(C2CCCCC2)cc1,False,False,False
PLICAMYCIN,O=C1c2cc3ccc(O[C@H]4C[C@@H](O[C@@H]5CCCCO5)CCO4)cc3cc2CC[C@@H]1O[C@H]1C[C@@H](O[C@@H]2CC[C@@H](O[C@@H]3CCCCO3)CO2)CCO1,True,False,False
HYDROMORPHONE HYDROCHLORIDE,O=C1CC[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5,False,False,False
PITAVASTATIN CALCIUM,c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1.c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1,True,False,False
TRAMADOL HYDROCHLORIDE,c1ccc(C2CCCCC2)cc1,False,False,False
CALCIUM GLUCEPTATE,,False,False,False
MICAFUNGIN SODIUM,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2cc(-c3ccccc3)on2)cc1,False,False,False
DIRITHROMYCIN,O=C1C[C@@H](O[C@H]2CCCCO2)C[C@@H](O[C@H]2CCCCO2)CCC[C@H]2C[C@H](CCO1)OCN2,True,False,False
GRANISETRON HYDROCHLORIDE,O=C(NC1CC2CCCC(C1)N2)c1n[nH]c2ccccc12,True,False,False
MECAMYLAMINE HYDROCHLORIDE,C1CC2CCC1C2,False,False,False
DOXACURIUM CHLORIDE,O=C(CCC(=O)OCCC[NH+]1CCc2ccccc2C1Cc1ccccc1)OCCC[NH+]1CCc2ccccc2C1Cc1ccccc1,False,False,False
LEVOCABASTINE HYDROCHLORIDE,c1ccc(C2CCC(N3CCC(c4ccccc4)CC3)CC2)cc1,False,False,False
PROPOXYPHENE HYDROCHLORIDE,c1ccc(CCc2ccccc2)cc1,False,False,False
CARBOPROST TROMETHAMINE,C1CCCC1,False,False,False
TREPROSTINIL,c1ccc2c(c1)C[C@H]1CCC[C@H]1C2,False,False,False
CARBOPROST,C1CCCC1,False,False,False
DOXACURIUM,O=C(CCC(=O)OCCC[NH+]1CCc2ccccc2C1Cc1ccccc1)OCCC[NH+]1CCc2ccccc2C1Cc1ccccc1,False,False,False
CLEVIDIPINE,C1=CC(c2ccccc2)C=CN1,False,False,False
MAPROTILINE HYDROCHLORIDE,c1ccc2c(c1)C1CCC2c2ccccc21,True,False,False
LETERMOVIR,c1ccc(N2CCN(C3=Nc4ccccc4CN3c3ccccc3)CC2)cc1,False,False,False
LEVALLORPHAN,c1ccc2c(c1)C[C@H]1NCC[C@@]23CCCC[C@@H]13,False,False,False
TETRACAINE HYDROCHLORIDE,c1ccccc1,False,False,False
METHAPYRILENE HYDROCHLORIDE,c1ccc(NCc2cccs2)nc1,False,False,False
FIDAXOMICIN,O=C1OCC/C=C/C=C/[C@H](O[C@H]2CCCCO2)C/C=C/CC/C=C/C=C/1CO[C@H]1CC[C@H](OC(=O)c2ccccc2)CO1,True,False,False
CYSTEAMINE HYDROCHLORIDE,,False,False,False
PIRFENIDONE,O=c1ccccn1-c1ccccc1,True,False,False
CARBETAPENTANE CITRATE,c1ccc(C2CCCC2)cc1,False,False,False
FORMOTEROL,c1ccc(CCNCCc2ccccc2)cc1,False,False,False
DEXTROMETHORPHAN HYDROBROMIDE,c1ccc2c(c1)C[C@@H]1NCC[C@]23CCCC[C@H]13,True,False,False
NIALAMIDE,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,True,False,False
NOMIFENSINE MALEATE,c1ccc(C2CNCc3ccccc32)cc1,False,False,False
EPINEPHRINE BITARTRATE,c1ccccc1,True,False,False
TRIFLUOPERAZINE HYDROCHLORIDE,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,True,False,False
TECOVIRIMAT,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccccc1,False,False,False
SOFOSBUVIR,O=c1ccn([C@H]2CC[C@@H](CO[PH](=O)Oc3ccccc3)O2)c(=O)[nH]1,True,False,False
EDOXABAN,O=C(Nc1ccccn1)C(=O)N[C@H]1CCCC[C@H]1NC(=O)c1nc2c(s1)CNCC2,False,False,False
MIFEPRISTONE,O=C1C=C2CC[C@@H]3C(=C2CC1)[C@@H](c1ccccc1)CC1CCC[C@H]13,True,False,False
FEDRATINIB,c1ccc(Nc2ccnc(Nc3ccc(OCCN4CCCC4)cc3)n2)cc1,False,False,False
TIVOZANIB,O=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)Nc1ccon1,True,False,False
LENVATINIB,O=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)NC1CC1,True,False,False
AXITINIB,C(=C/c1n[nH]c2cc(Sc3ccccc3)ccc12)\c1ccccn1,True,True,True
PROCHLORPERAZINE MALEATE,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,False,False,False
TERBUTALINE SULFATE,c1ccccc1.c1ccccc1,False,False,False
PENTOLINIUM TARTRATE,C(CC[NH+]1CCCC1)CC[NH+]1CCCC1,True,False,False
PHENOTHRIN,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,False,False,False
ACETARSONE,c1ccccc1,True,False,False
PERHEXILINE MALEATE,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,False,False,False
METHSCOPOLAMINE BROMIDE,O=C(Cc1ccccc1)O[C@H]1C[C@@H]2[NH2+][C@H](C1)[C@H]1O[C@H]12,True,False,False
THEOPHYLLINE,O=c1[nH]c(=O)c2nc[nH]c2[nH]1,True,False,False
PYRITHIONE,c1cc[nH+]cc1,False,False,False
AMODIAQUINE HYDROCHLORIDE,c1ccc(Nc2ccnc3ccccc23)cc1,False,False,False
METHYLPREDNISOLONE ACETATE,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,False,False,False
MINAPRINE HYDROCHLORIDE,c1ccc(-c2ccc(NCCN3CCOCC3)nn2)cc1,False,False,False
RITODRINE HYDROCHLORIDE,c1ccc(CCNCCc2ccccc2)cc1,True,False,False
AMINOPHYLLINE,O=c1[nH]c(=O)c2[nH]cnc2[nH]1.O=c1[nH]c(=O)c2[nH]cnc2[nH]1,True,False,False
BENZONATATE,c1ccccc1,False,False,False
ZIPRASIDONE HYDROCHLORIDE,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1,True,False,False
"SULFADIAZINE, SILVER",O=S(=O)([N-]c1ncccn1)c1ccccc1,False,False,False
AMILORIDE HYDROCHLORIDE,c1cnccn1,True,False,False
OXYPHENISATIN ACETATE,O=C1Nc2ccccc2C1(c1ccccc1)c1ccccc1,False,False,False
METHAPYRILENE,c1ccc(NCc2cccs2)nc1,False,False,False
SUXIBUZONE,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,False,False,False
MITOXANTRONE HYDROCHLORIDE,O=C1c2ccccc2C(=O)c2ccccc21,False,False,False
METHANDROSTENOLONE,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,False,False,False
NOREPINEPHRINE BITARTRATE,c1ccccc1,False,False,False
ALBUTEROL SULFATE,c1ccccc1.c1ccccc1,False,False,False
DIBENZEPIN,O=C1Nc2ccccc2Nc2ccccc21,False,False,False
BITHIONOLATE SODIUM,c1ccc(Sc2ccccc2)cc1,False,False,False
FLUPHENAZINE HYDROCHLORIDE,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,True,False,False
FEPRAZONE,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,False,False,False
NITROXOLINE,c1ccc2ncccc2c1,True,False,False
CANRENONE,O=C1C=C2C=C[C@@H]3[C@H](CCC4[C@H]3CC[C@@]43CCC(=O)O3)C2CC1,True,False,False
BISOPROLOL FUMARATE,c1ccccc1.c1ccccc1,True,False,False
CLOBUTINOL,c1ccccc1,False,False,False
BENZARONE,O=C(c1ccccc1)c1coc2ccccc12,False,False,False
OXELADIN,c1ccccc1,False,False,False
BROMISOVALUM,,False,False,False
TEGASEROD MALEATE,c1ccc2[nH]ccc2c1,True,False,False
EPHEDRINE SULFATE,c1ccccc1.c1ccccc1,False,False,False
PHTHALYLSULFATHIAZOLE,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccccc1,False,False,False
PHENFORMIN HYDROCHLORIDE,c1ccccc1,True,False,False
DEXAMETHASONE ACETATE,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,False,False,False
HISTAMINE DIHYDROCHLORIDE,c1c[nH]cn1,True,False,False
MIBEFRADIL DIHYDROCHLORIDE,c1ccc2c(c1)CCC(CCNCCCc1nc3ccccc3[nH]1)C2,True,False,False
MECLOFENAMATE SODIUM,c1ccc(Nc2ccccc2)cc1,False,False,False
OMEPRAZOLE MAGNESIUM,c1ccc(C[SH+]c2nc3ccccc3[n-]2)nc1.c1ccc(C[SH+]c2nc3ccccc3[n-]2)nc1,False,False,False
METAPROTERENOL SULFATE,c1ccccc1.c1ccccc1,False,False,False
NAFCILLIN SODIUM,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1cccc2ccccc12,True,False,False
GANAXOLONE,C1CC[C@@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,False,False,False
PHENICARBAZIDE,c1ccccc1,False,False,False
LEVOPROPOXYPHENE NAPSYLATE,c1ccc(CCc2ccccc2)cc1.c1ccc2ccccc2c1,False,False,False
CETIRIZINE HYDROCHLORIDE,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,True,False,False
OXYTETRACYCLINE HYDROCHLORIDE,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,False,False,False
SELUMETINIB,c1ccc(Nc2ccc3[nH]cnc3c2)cc1,True,True,True
CLOMACRAN,c1ccc2c(c1)Cc1ccccc1N2,False,False,False
DABIGATRAN ETEXILATE MESYLATE,O=C(Nc1ccccn1)c1ccc2[nH]c(CNc3ccccc3)nc2c1,False,False,False
LEVOMEFOLATE CALCIUM,O=c1nc[nH]c2c1N[C@@H](CNc1ccccc1)CN2,False,False,False
LURASIDONE HYDROCHLORIDE,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,False,False,False
VILAZODONE HYDROCHLORIDE,c1ccc2c(CCCCN3CCN(c4ccc5occc5c4)CC3)c[nH]c2c1,False,False,False
LEVOCABASTINE,c1ccc(C2CCC(N3CCC(c4ccccc4)CC3)CC2)cc1,False,False,False
PHENDIMETRAZINE,c1ccc([C@H]2CNCCO2)cc1,False,False,False
IODOXAMIC ACID,O=C(CCOCCOCCOCCOCCC(=O)Nc1ccccc1)Nc1ccccc1,False,False,False
IOBENGUANE I 131,c1ccccc1,False,False,False
IPRATROPIUM,O=C(Cc1ccccc1)O[C@H]1C[C@H]2CC[C@@H](C1)[NH2+]2,False,False,False
HEXOCYCLIUM METHYLSULFATE,c1ccc(C(CN2CC[NH2+]CC2)C2CCCCC2)cc1,False,False,False
FLUOROESTRADIOL,c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,False,False,False
DOXEPIN,C=C1c2ccccc2COc2ccccc21,True,False,False
FLUORESCEIN SODIUM,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,False,False,False
DOXEPIN HYDROCHLORIDE,C=C1c2ccccc2COc2ccccc21,False,False,False
PROCAINE BENZYLPENICILLIN,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12.c1ccccc1,False,False,False
GABAPENTIN ENACARBIL,C1CCCCC1,False,False,False
RILPIVIRINE HYDROCHLORIDE,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,False,False,False
CASPOFUNGIN,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,False,False,False
FEXINIDAZOLE,c1ccc(OCc2ncc[nH]2)cc1,False,False,False
RAMOSETRON,O=C(c1c[nH]c2ccccc12)[C@@H]1CCc2[nH]cnc2C1,False,False,False
POTASSIUM NITRATE,,False,False,False
SODIUM IODIDE,,False,False,False
TRELAGLIPTIN,O=c1cc(N2CCCCC2)n(Cc2ccccc2)c(=O)[nH]1,False,False,False
PLAZOMICIN,C1=CO[C@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)CC1,False,False,False
AMDINOCILLIN PIVOXIL,O=C1[C@@H](/N=C/N2CCCCCC2)[C@H]2SCCN12,False,False,False
CEFTOBIPROLE MEDOCARIL FREE ACID,N=C(C(=O)N[C@@H]1C(=O)N2C=C(/C=C3\CCN([C@@H]4CCN(C(=O)OCc5coc(=O)o5)C4)C3=O)CS[C@H]12)c1ncsn1,False,False,False
ERIBULIN MESYLATE,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3CCO[C@H]3C[C@H]3O[C@H](CCC3=C)CC[C@@H]1O2,True,False,False
ERIBULIN,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3CCO[C@H]3C[C@H]3O[C@H](CCC3=C)CC[C@@H]1O2,False,False,False
ORITAVANCIN,O=C1CCc2ccc(cc2)Oc2cc3cc(c2O[C@@H]2OCCC[C@H]2O[C@H]2CC(NCc4ccc(-c5ccccc5)cc4)CCO2)Oc2ccc(cc2)[C@@H](O[C@H]2CCCCO2)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O,False,False,False
AVIBACTAM,O=C1N[C@@H]2CCCN1C2,False,False,False
OMADACYCLINE,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,False,False,False
CLOFOREX,c1ccccc1,False,False,False
MEZLOCILLIN SODIUM,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)[C@H](NC(=O)N1CCNC1=O)c1ccccc1,False,False,False
ISAXONINE PHOSPHATE,c1cncnc1,False,False,False
MUZOLIMINE,O=C1CC=NN1Cc1ccccc1,False,False,False
SODIUM PICOSULFATE,c1ccc(C(c2ccccc2)c2ccccn2)cc1,True,False,False
BUCETIN,c1ccccc1,False,False,False
MEPAZINE ACETATE,c1ccc2c(c1)Sc1ccccc1N2CC1CCCNC1,False,False,False
TERCONAZOLE,c1ccc(C2(Cn3cncn3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,False,False,False
TOLTERODINE TARTRATE,c1ccc(Cc2ccccc2)cc1,True,False,False
SULFACETAMIDE SODIUM,c1ccccc1,False,False,False
ALECTINIB,O=C1c2ccc(N3CCC(N4CCOCC4)CC3)cc2Cc2[nH]c3ccccc3c21,False,False,False
LEVOPROPOXYPHENE,c1ccc(CCc2ccccc2)cc1,False,False,False
ISAXONINE,c1cncnc1,False,False,False
PICOSULFURIC ACID,c1ccc(C(c2ccccc2)c2ccccn2)cc1,False,False,False
LANDIOLOL,O=C(CCc1ccc(OCCCNCCNC(=O)N2CCOCC2)cc1)OC[C@@H]1COCO1,False,False,False
EBROTIDINE,O=S(=O)(/N=C/NCCSCc1cscn1)c1ccccc1,False,False,False
ROSUVASTATIN CALCIUM,c1ccc(-c2ccncn2)cc1.c1ccc(-c2ccncn2)cc1,False,False,False
DIQUAFOSOL TETRASODIUM,O=c1ccn([C@H]2CC[C@@H](CO[PH](=O)O[PH](=O)O[PH](=O)O[PH](=O)OC[C@@H]3CC[C@H](n4ccc(=O)[nH]c4=O)O3)O2)c(=O)[nH]1,False,False,False
ERTUGLIFLOZIN,c1ccc(Cc2cccc([C@]34CCCC(CO3)O4)c2)cc1,False,False,False
NIROGACESTAT,O=C(CN[C@H]1CCc2ccccc2C1)Nc1c[nH]cn1,True,False,False
FLORBETAPIR F 18,C(=C/c1cccnc1)\c1ccccc1,False,False,False
EVOGLIPTIN,O=C1CN(C(=O)CCCc2ccccc2)CCN1,False,False,False
LOFEXIDINE HYDROCHLORIDE,c1ccc(OCC2=NCCN2)cc1,False,False,False
TILBROQUINOL,c1ccc2ncccc2c1,False,False,False
TETRAMETHRIN,O=C(OCN1C(=O)C2=C(CCCC2)C1=O)C1CC1,False,False,False
BIOALLETHRIN,O=C1C=CC(OC(=O)C2CC2)C1,False,False,False
INDACATEROL MALEATE,O=c1ccc2c(CCNC3Cc4ccccc4C3)cccc2[nH]1,True,False,False
RUXOLITINIB,c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1,True,True,True
RANITIDINE,c1ccoc1,True,False,False
RUXOLITINIB PHOSPHATE,c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1,False,False,False
