molecule_chembl_id,pref_name,canonical_smiles,molecular_weight,alogp,hbd,hba,psa,num_rings,synonyms
CHEMBL1200420,MIDAZOLAM HYDROCHLORIDE,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl,362.24,4.32,0.0,3.0,30.18,1.0,Buccolam|Hypnovel|Midazolam hcl|Midazolam hydrochloride|Midazolam hydrochloride|Midazolam hydrochloride|Midazolam hydrochloride|Midazolam hydrochloride|Midazolam hydrochloride|Midazolam hydrochloride|Midazolam hydrochloride (autoinjector)|Midazolam hydrochloride civ|Midazolam hydrochloride preservative free|Midozalam hydrochloride|NSC-751451|RO-213981001|Ro-21-3981-003|RO 21-3981/003|RO-21-3981/003|Seizalam|SHP-615|SHP615|Versed
CHEMBL1200423,METRIZOATE SODIUM,CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I.[Na+],649.92,3.14,2.0,3.0,86.71,3.0,Metrizoate de sodium|Metrizoate sodium|Metrizoate sodium|Metrizoate sodium|Metrizoato de sodio|Metrizoic acid sodium salt|Metrizoic acid sodium salt|NSC-107431|Sodium metrizoate|Sodium metrizoate
CHEMBL1200424,PENTETATE ZINC TRISODIUM,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Zn+2],522.67,-2.68,5.0,8.0,196.22,16.0,Kelazin|Pentetate zinc trisodium|Pentetate zinc trisodium|Pentetate zinc trisodium|Pentetate zinc trisodium|Trisodium zinc dtpa|Zinc-dtpa|Zinc trisodium pentetate
CHEMBL1200425,PARGYLINE HYDROCHLORIDE,C#CCN(C)Cc1ccccc1.Cl,195.69,1.75,0.0,1.0,3.24,3.0,A-19120|Eutonyl|MO-911|NSC-43798|Pargyline hcl|Pargyline hydrochloride|Pargyline hydrochloride|Pargyline hydrochloride|Pargyline hydrochloride component of eutron
CHEMBL1200426,METHIXENE HYDROCHLORIDE,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl.O,363.95,5.02,0.0,2.0,3.24,2.0,Anhydrous metixene hydrochloride|Methixene hcl|Methixene hydrochloride|Methixene hydrochloride|Methixene hydrochloride|Methixene hydrochloride anhydrous|Metixen|Metixene hydrochloride|Metixene hydrochloride|Metixene hydrochloride anhydrous|NSC-78194|SJ 1977|SJ-1977|Tremaril|Tremarit|Tremonil|Trest
CHEMBL1200430,ESTRADIOL ACETATE,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,314.43,3.83,1.0,3.0,46.53,1.0,E3A|Estradiol 3-acetate|ESTRADIOL-3-ACETATE|Estradiol acetate|Estradiol acetate|Estradiol acetate|Femring|Femtrace
CHEMBL1200432,METHYLDOPATE HYDROCHLORIDE,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1.Cl,275.73,0.92,3.0,5.0,92.78,4.0,Aldomet|Methyldopa l-form ethyl ester hydrochloride|Methyldopate hcl|Methyldopate hydrochloride|Methyldopate hydrochloride|Methyldopate hydrochloride|Methyldopate hydrochloride|Methyldopate hydrochloride|Methyldopate hydrochloride|NSC-760088
CHEMBL1200434,OXTRIPHYLLINE,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,283.33,-1.04,1.0,5.0,72.68,0.0,Choledyl|Choledyl sa|Choline theophyllinate|Choline theophyllinate|Choline theophyllinate|Choline theophylline|Cholinophyllin|NSC-760431|Oxtriphylline|Oxtriphylline|Oxtriphylline pediatric|Sabidal|Teofilinato de colina|Theocolin|Theophyllinate de choline
CHEMBL1200436,OXANDROLONE,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,306.45,3.54,1.0,3.0,46.53,0.0,Anavar|Lonavar|NSC-67068|Oxandrin|Oxandrolona|Oxandrolone|Oxandrolone|Oxandrolone|Oxandrolone|Oxandrolone|Oxandrolone|Oxandrolone|Oxandrolone|Oxandrolone|Oxandrolone|Oxandrolone|Oxandrolone ciii|Provitar|SC 11585|SC-11585|Vasorome
CHEMBL1200437,QUINIDINE GLUCONATE,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,520.58,3.17,1.0,4.0,45.59,4.0,"Duraquin|Dura-tab|Gluconic acid quinidine salt|Gluquinate|NSC-757297|Quinact|Quinaglute|Quinalan|Quinatime|Quinidine gluconate|Quinidine gluconate|Quinidine mono-d-gluconate|Quinidine monogluconate, d-"
CHEMBL1200438,TIOCONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,387.72,5.86,0.0,4.0,27.05,6.0,"NSC-759169|Tioconazol|Tioconazole|Tioconazole|Tioconazole|Tioconazole|Tioconazole|Tioconazole|Tioconazole|Tioconazole|Tioconazole|Tioconazole|Tioconazole|Trosyl|Tz-3|UK-20,349|UK-20349|Vagistat|Vagistat-1"
CHEMBL1200439,IODOHIPPURATE SODIUM I 123,O=C([O-])CNC(=O)c1ccccc1[123I].[Na+],323.05,1.11,2.0,2.0,66.40,3.0,"Iodohippurate i123 sodium|Iodohippurate sodium i 123|Iodohippurate sodium i 123|Iodohippurate sodium i 123|Iodohippurate sodium i-123|Iodohippurate sodium, i-123|Iodohippurate sodium,i-123|Nephroflow|O-iodohippurate sodium 123i-labeled form|Sodium iodohippurate (123 i)|Sodium iodohippurate (123-i)|Sodium iodohippurate (123i)|Sodium o-iodo-123i-hippurate"
CHEMBL1200440,MEPIVACAINE HYDROCHLORIDE,Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl,282.82,2.73,1.0,2.0,32.34,2.0,Arestocaine hydrochloride|Carbocaine|Isocaine hydrochloride|Mepivacaine hcl|Mepivacaine hydrochloride|Mepivacaine hydrochloride|Mepivacaine hydrochloride|Mepivacaine hydrochloride|Mepivacaine hydrochloride|Mepivacaine monohydrochloride|NSC-758674|Optocain|Polocaine|Polocaine-mpf|Scandicain|Scandicaine|Scandonest|Scandonest plain
CHEMBL1200444,PIRBUTEROL ACETATE,CC(=O)O.CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,300.36,0.70,4.0,5.0,85.61,4.0,"CP-24,314-14|CP-24314-14|Maxair|Pirbuterol acetate|Pirbuterol acetate|Pirbuterol acetate|Pirbuterol acetate|Pirbuterol monoacetate|Pirbuterol monoacetate|Spirolair"
CHEMBL1200446,TRIPELENNAMINE HYDROCHLORIDE,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl,291.83,2.65,0.0,3.0,19.37,6.0,Azaron|Dehistin|NSC-409943|Pbz-sr|Pyribenzamine|Tripelennamine hcl|Tripelennamine hydrochloride|Tripelennamine hydrochloride|Vetibenzamina
CHEMBL1200448,TILUDRONATE DISODIUM,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+],362.58,2.07,4.0,3.0,115.06,4.0,Skelid|SR 41319B|SR-41319B|Tiludronate disodium|Tiludronate disodium|Tiludronate disodium|Tiludronate disodium anhydrous|Tiludronate sodium|Tiludronic acid disodium salt|Tiludronic acid disodium salt
CHEMBL1200449,TRIAMCINOLONE DIACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,478.51,1.76,2.0,8.0,127.20,4.0,"Aristocort|Aristocort forte|Kenacort|NSC-757356|Orion|Polcortolon|Tedarol|Triamcinolone 16,21-diacetate|Triamcinolone diacetate|Triamcinolone diacetate|Triamcinolone diacetate"
CHEMBL1200453,DOCOSANOL,CCCCCCCCCCCCCCCCCCCCCCO,326.61,7.80,1.0,1.0,20.23,20.0,Abreva|Behenic alcohol|Behenyl alcohol|Docosanol|Docosanol|Docosanol|Docosanol|Lidakol|N-docosanol|N-docosanol|NSC-8407|Stenol 1822
CHEMBL1200454,VALGANCICLOVIR HYDROCHLORIDE,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21.Cl,390.83,-1.44,4.0,10.0,171.37,8.0,NSC-760349|RO-107-9070/194|RO107-9070/194|RS-079070-194|RS-79070-194|Valcyte|Valganciclovir (as hydrochloride)|Valganciclovir hcl|Valganciclovir hydrochloride|Valganciclovir hydrochloride|Valganciclovir hydrochloride|Valganciclovir hydrochloride|Valganciclovir hydrochloride|Valganciclovir hydrochloride|Valganciclovir hydrochloride|Valganciclovir hydrochloride
CHEMBL1200455,IOHEXOL,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,821.14,-1.63,8.0,9.0,199.89,12.0,Exypaque|Iohexol|Iohexol|Iohexol|Iohexol|Iohexol|Iohexol|Iohexol|Iohexol|Iohexol|Iohexolum|NSC-759636|Omnipaque|Omnipaque 12|Omnipaque 140|Omnipaque 180|Omnipaque 210|Omnipaque 240|Omnipaque 300|Omnipaque 350|Omnipaque 70|Omnipaque 9|Oraltag|WIN 39424|WIN-39424
CHEMBL1200458,POTASSIUM CITRATE ANHYDROUS,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],306.39,,,,,,Potassium citrate anhydrous
CHEMBL1200459,"POTASSIUM PHOSPHATE, DIBASIC",O=P([O-])([O-])O.[K+].[K+],174.17,,,,,,"Dibasic potassium phosphate|Dibasic potassium phosphate|E-340(II)|INS-340(II)|INS NO.340(II)|Neutra-phos|Potassium phosphate dibasic|Potassium phosphate, dibasic|Potassium phosphate, dibasic|Potassium phosphate, dibasic"
CHEMBL1200461,MIDODRINE HYDROCHLORIDE,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,290.75,-0.19,3.0,5.0,93.81,6.0,A-4020 LINZ|Amatine|Bramox|Gutron|Hipertan|Metligine|Midodrine hcl|Midodrine hydrochloride|Midodrine hydrochloride|Midodrine hydrochloride|Midodrine hydrochloride|Midodrine hydrochloride|Midodrine hydrochloride|Midodrine hydrochloride|Midodrine hydrochloride|Midodrine monohydrochloride|Midon|NSC-758429|Orvaten|Pro-amatine|Proamatine|ST 1085 [AS THE BASE]|ST-1085 BASE|ST 1085 HYDROCHLORIDE|ST-1085 HYDROCHLORIDE|ST1085 HYDROCHLORIDE|ST-PETER-224|ST. PETER 224
CHEMBL1200463,OXAPROZIN POTASSIUM,O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1.[K+],331.41,4.03,1.0,3.0,63.33,5.0,Daypro alta|Oxaprozin potassium
CHEMBL1200464,PROPARACAINE HYDROCHLORIDE,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl,330.86,2.56,1.0,5.0,64.79,9.0,Ak-taine|Alcaine|Kainair|NSC-759896|Ophthaine|Ophthetic|Paracaine|Proparacaine hcl|Proparacaine hydrochloride|Proparacaine hydrochloride|Proparacaine hydrochloride|Proparacaine hydrochloride|Proxymetacaine hydrochloride
CHEMBL1200467,HYDROXYZINE PAMOATE,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,763.29,3.06,1.0,4.0,35.94,8.0,"Hydroxyzine embonate|Hydroxyzine pamoate|Hydroxyzine pamoate|Hy-pam|""hy-pam """"25""""""|Hy-pam ""25""|NSC-757063|Vistaril"
CHEMBL1200468,MALATHION,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,330.36,2.12,0.0,8.0,71.06,9.0,"8059HC|Cythion|Derbac-m|ENT 17,034|ENT-17034|Malathion|Malathion|Malathion|Malathion|Malathion|Malathion|NSC-6524|Organoderm|OVIDE|Ovide|Prioderm|Quellada-m|Suleo-m"
CHEMBL1200469,PROMAZINE HYDROCHLORIDE,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl,320.89,4.24,0.0,3.0,6.48,4.0,NSC-17468|Prazine|Promazine granules|Promazine hcl|Promazine hydrochloride|Promazine hydrochloride|Promazine hydrochloride|Protactyl|Sparine|Tranquazine|Verophene
CHEMBL1200470,ESOMEPRAZOLE SODIUM,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Na+],367.41,2.90,1.0,5.0,83.09,5.0,Esomeprazole (as sodium)|Esomeprazole sodium|Esomeprazole sodium|Esomeprazole sodium|Esomeprazole sodium|H199/18 SODIUM|Nexium iv
CHEMBL1200471,PYRITHIONE ZINC,[O-][n+]1ccccc1[S-].[O-][n+]1ccccc1[S-].[Zn+2],317.71,0.61,1.0,2.0,26.94,0.0,Head & shoulders conditioner|NSC-290409|Piritiona cincica|Pyrithione zinc|Pyrithione zinc|Pyrithione zinc|Pyrithione zinc|Pyrithione zinc|Pyrithione zinc|Pyrithione zinc derivative|Pyrithione zinc derivative|Pyrithione zincique|Revlon zp11|Sebulon shampoo|Zincpolyanemine|Zinc pyridinethione|Zinc pyrithione|Zinc pyrithione|Zinc pyrithone
CHEMBL1200472,QUAZEPAM,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,386.80,5.03,0.0,2.0,15.60,2.0,Doral|NSC-309702|Quazepam|Quazepam|Quazepam|Quazepam|Quazepam|Quazepam|Quazepam|Quazepam|Quazepam|Quazepam civ|SCH 16134|SCH-16134
CHEMBL1200473,CYCLOPENTOLATE HYDROCHLORIDE,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl,327.85,2.18,1.0,4.0,49.77,6.0,Ak-pentolate|Akpentolate|Alnide|Cyclogyl|Cyclopentolate hcl|Cyclopentolate hydrochloride|Cyclopentolate hydrochloride|Cyclopentolate hydrochloride|Cyclopentolate hydrochloride component of cyclomydril|Cylate|Cyplegin|Mydrilate|NSC-756706|Pentolair
CHEMBL1200474,DEMECLOCYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,501.32,0.26,6.0,9.0,181.62,2.0,Declomycin|Declostatin|Demeclocycline hcl|Demeclocycline hydrochloride|Demeclocycline hydrochloride|Demeclocycline hydrochloride|Demeclocycline hydrochloride|Demeclocycline hydrochloride|Demethylchlortetracycline hydrochloride|Ledermycin|NSC-756708
CHEMBL1200475,DAUNORUBICIN CITRATE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.O=C(O)CC(O)(CC(=O)O)C(=O)O,719.65,1.03,5.0,11.0,185.84,4.0,Daunorubicin citrate|Daunorubicin citrate|Daunorubicin citrate liposome|Daunorubicin liposomal|Daunoxome
CHEMBL1200477,ALLOPURINOL SODIUM,O=c1[n-]cnc2[nH]ncc12.[Na+],158.10,0.06,2.0,4.0,74.69,0.0,Allopurinol sodium|Allopurinol sodium|Allopurinol sodium|Allopurinol sodium salt|Aloprim|NSC-108836
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,325.88,3.92,0.0,3.0,29.54,8.0,Dyclone|Dyclonine hcl|Dyclonine hydrochloride|NSC-23018
CHEMBL1200479,DICYCLOMINE HYDROCHLORIDE,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,345.96,4.40,0.0,3.0,29.54,7.0,Bentyl|Bentylol|Bentyl preservative free|Dicyclomine hcl|Dicyclomine hydrochloride|Dicyclomine hydrochloride|Dicyclomine hydrochloride (preservative free)|Dicyclomine hydrochloride (preservative-free)|Dicycloverine hydrochloride|Kolantyl hydrochloride|Merbentyl|Merbentyl 20|NSC-404381|Wyovin
CHEMBL1200480,OCTREOTIDE ACETATE,CC(=O)O.C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,1079.31,,,,,,Bynfezia pen|Mycapssa|Octreolin|Octreotide acetate|Octreotide acetate|Octreotide acetate|Octreotide acetate|Octreotide acetate|Octreotide acetate|Octreotide acetate|Octreotide acetate|Octreotide acetate|Octreotide acetate (preservative free)|Octreotide acetate preservative free|Octreotide (as acetate)|Sandostatin|Sandostatin lar|SMS 201-995 AC|SMS-201-995 AC|SMS-201995-AC
CHEMBL1200482,CEFOPERAZONE SODIUM,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O.[Na+],667.66,-1.11,4.0,13.0,220.26,9.0,"Cefobid|Cefobis|Cefoperazone (as sodium)|Cefoperazone sodium|Cefoperazone sodium|Cefoperazone sodium|Cefoperazone sodium|Cefoperazone sodium|Cefoperazone sodium component of sulperazone|Cefoperazone sodium salt|CP-52,640-2|CP-52640-2|CP-526402|NSC-758173|Sodium cefoperazone|T-1551"
CHEMBL1200483,PHENMETRAZINE HYDROCHLORIDE,CC1NCCOC1c1ccccc1.Cl,213.71,1.74,1.0,2.0,21.26,1.0,NSC-405728|Phenmetrazine hcl|Phenmetrazine hydrochloride|Preludin
CHEMBL1200485,SORAFENIB TOSYLATE,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,637.04,5.55,3.0,4.0,92.35,5.0,BAY 54-9085|BAY-54-9085|Nexavar|Sorafenib accord|Sorafenib tosilate|Sorafenib tosilate|Sorafenib tosylate|Sorafenib tosylate|Sorafenib tosylate|Sorafenib tosylate|Sorafenib tosylate|Sorafenib tosylate
CHEMBL1200487,ETHACRYNATE SODIUM,C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl.[Na+],325.12,3.61,1.0,3.0,63.60,6.0,Edecrin|Etacrynate sodium|Ethacrynate sodium|Ethacrynate sodium|Ethacrynate sodium|Ethacrynate sodium|Ethacrynate sodium|Ethacrynic acid sodium salt|Ethacrynic acid sodium salt|Sodium etacrynate|Sodium ethacrynate
CHEMBL1200490,CETRORELIX,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1431.06,,,,,,Cetrorelix|Cetrorelix|Cetrorelix|Cetrorelix|Cetrorelix|Cetrotide
CHEMBL1200491,EPINASTINE HYDROCHLORIDE,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,285.78,2.47,1.0,3.0,41.62,0.0,Alesion|DE-114|Elestat|Epinastine hcl|Epinastine hydrochloride|Epinastine hydrochloride|Epinastine hydrochloride|Epinastine hydrochloride|Epinastine hydrochloride|Epinastine hydrochloride|Relestat|WAL 801 CL|WAL-801CL|WAL-802-CL
CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,506.48,3.55,0.0,7.0,55.53,10.0,"BMY 13754|BMY-13754|Dutonin|MJ 13,754-1|MJ-13754-1|Nefazodone hcl|Nefazodone hydrochloride|Nefazodone hydrochloride|Nefazodone hydrochloride|Nefazodone hydrochloride|Nefazodone hydrochloride|NSC-760344|Serzone"
CHEMBL1200493,NAFTIFINE HYDROCHLORIDE,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12.Cl,323.87,4.99,0.0,1.0,3.24,5.0,AW 105-843|NAFT-900|NAFT900|Naftifine hcl|Naftifine hydrochloride|Naftifine hydrochloride|Naftifine hydrochloride|Naftifine hydrochloride|Naftifine hydrochloride|Naftifine hydrochloride|Naftin|NSC-760068
CHEMBL1200494,GUANFACINE HYDROCHLORIDE,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,282.56,1.55,3.0,2.0,78.97,2.0,Akfen|BS 100-141|BS-100-141|Estulic|Guafacine hydrochloride|Guanfacine hcl|Guanfacine hydrochloride|Guanfacine hydrochloride|Guanfacine hydrochloride|Guanfacine hydrochloride|Guanfacine hydrochloride|Guanfacine hydrochloride|Guanfacine hydrochloride|Guanfacine hydrochloride|Guanfacine hydrochloride|Intuniv|SPD503|Tenex
CHEMBL1200495,HYDROCORTISONE SODIUM SUCCINATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],484.52,2.20,3.0,7.0,138.20,6.0,A-hydrocort|Cortisol 21-(sodium succinate)|Hcss|Hydrocortisone 21-sodium succinate|Hydrocortisone sodium succinate|Hydrocortisone sodium succinate|Hydrocortisone sodium succinate|Hydrocortisone sodium succinate|Hydrocortisoni natrii succinas|NSC-9152|SOLU-CORTEF|Solu-cortef
CHEMBL1200496,CALCIUM,[Ca],40.08,,,,,,Calcium|Calcium|Calcium|Calcium
CHEMBL1200497,CYCLIZINE LACTATE,CC(O)C(=O)O.CN1CCN(C(c2ccccc2)c2ccccc2)CC1,356.47,3.02,0.0,2.0,6.48,3.0,Cyclizine lactate|Cyclizine lactate|Marezine
CHEMBL1200498,ALATROFLOXACIN MESYLATE,CS(=O)(=O)O.C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,654.62,0.90,4.0,8.0,159.65,7.0,"517-27|Alatrofloxacin mesilate|Alatrofloxacin mesilate|Alatrofloxacin mesylate|Alatrofloxacin mesylate|Alatrofloxacin mesylate|Alatrofloxacin mesylate|CP-116|CP-116,517 -27|CP-116,517-27|CP-116517-27|CP-11651727|Trovan iv|Trovan preservative free|Turvel iv"
CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,521.05,4.09,1.0,7.0,106.97,6.0,Aerobec 100|Aerobec 50|Aerobec fte 250|Asmabec clickhaler|Asmabec spacehaler|Beclazone 100|Beclazone 100 e-breathe|Beclazone 200|Beclazone 250|Beclazone 250 e-breathe|Beclazone 50|Beclazone 50 e-breathe|Becloaqua 50|Becloforte|Becloforte e-breathe|Becloforte integra|Becloforte-vm|Beclomet|Beclometasona|Beclometasone|Beclometasone|Beclometasone dipropionate|Beclometasone dipropionate|Beclometasone dipropionate|Beclomet diprop|Beclomethasone|Beclomethasone dipropionate|Beclomethasone dipropionate|Beclomethasone dipropionate|Beclomethasone dipropionate|Beclomethasone dipropionate|Beclomethasone dipropionate component of trimbow|Beclomethasone dipropionate monohydrate|Beclomet hayfever|Beclomist|Beclotaide|Beclovent|Becodisks|Beconase|Beconase aq|Becotide|Becotide 100|Becotide 100 e-breathe|Becotide 200|Becotide 50|Becotide 50 e-breathe|Clenil modulite|Clipper|Filair 100|Filair 50|Filair fte|Fostair|Fostair nexthaler|Nasobec aq|Nasobec hayfever|NSC-755901|Orbeshield|Propaderm|Propaderm-a|Propaderm-c|Propaderm fte|Pulvinal beclomet|Qnasl|Qvar|Qvar 100|Qvar 100 e-breathe|Qvar 40|Qvar 50|Qvar 50 e-breathe|Qvar 80|Qvar redihaler|Rino clenil|Sanasthmax|SCH 18020W|SCH-18020W|SCH 8020W|SGX-201|SGX-202|SGX-203|Topster|Vancenase|Vancenase aq|Vancenase pockethaler|Vanceril|Vanceril double strength|Ventide|Ventolair|Vivabec|Zonivent aquanasal
CHEMBL1200501,GOSERELIN ACETATE,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,1329.48,,,,,,Fertilan|Goserelin acetate|Goserelin acetate|Goserelin acetate|Goserelin acetate|Goserelin acetate|Novgos|Zoladex|Zoladex la
CHEMBL1200503,BROMOCRIPTINE MESYLATE,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,750.71,3.19,3.0,6.0,118.21,5.0,2-bromoergocryptine mesylate|Bromocriptine mesilate|Bromocriptine mesilate|Bromocriptine mesylate|Bromocriptine mesylate|Bromocriptine mesylate|Bromocriptine mesylate|Bromocriptine mesylate|Bromocriptine methanesulfonate|Cb-154 mesilate|CB-154 MESYLATE|Cycloset|NSC-755915|Parlodel
CHEMBL1200506,ERYTHROMYCIN LACTOBIONATE,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,1092.23,1.79,5.0,14.0,193.91,7.0,Erythrocin|Erythromycini lactobionas|Erythromycin lactobionate|Erythromycin lactobionate|Erythromycin lactobionate|Erythromycin lactobionate|Erythromycin lactobionate|Sterile erythromycin lactobionate
CHEMBL1200507,IODIXANOL,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,1550.19,,,,,,2-5410-3A|2-541O-3A|Iodixanol|Iodixanol|Iodixanol|Iodixanol|Iodixanol|Iodixanol|Iodixanol|Iodixanol|Iodixanol|NSC-760069|Visipaque|Visipaque 270|Visipaque 320
CHEMBL1200508,IOXAGLATE MEGLUMINE,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1464.10,,,,,,Ioxaglate meglumine|Ioxaglate meglumine|Ioxaglate meglumine|Ioxaglate meglumine component of hexabrix|Meglumine ioxaglate|MP-302|MP 302 (MIXT. WITH IOXAGLATE SODIUM)
