FEATURE_NAME,MEAN_ABS_SHAP,FEATURE_GROUP
"D1_LINCS_UP_['5211', '6509', '23378', '3416', '4791', '1001', '79961', '1282', '6676', '25825', '28969', '23463', '10320', '4582', '7376', '55847', '899', '23139', '1846', '55793', '2264', '29763', '85377', '9143', '9488', '1212', '595', '9703', '5716', '5899', '6777', '6659', '142', '47', '3028', '63933', '11031', '2767', '102', '4927', '5715', '5236', '55038', '6342', '998', '5050', '4043', '25987', '9112', '9697']",0.0,LINCS
"D1_LINCS_DN_['835', '8878', '29911', '3162', '840', '54541', '10046', '23131', '8837', '1870', '81544', '11325', '5058', '7466', '63874', '3398', '93487', '1026', '2920', '3300', '2548', '51005', '54807', '3638', '3337', '3157', '23335', '3280', '10153', '7494', '58472', '10007', '5909', '55033', '51170', '22887', '5743', '9797', '23300', '665', '7849', '8870', '4860', '25966', '4864', '4088', '1978', '23597', '1846', '10318']",0.0,LINCS
"D1_LINCS_UP_['835', '8878', '29911', '3162', '840', '54541', '10046', '23131', '8837', '1870', '81544', '11325', '5058', '7466', '63874', '3398', '93487', '1026', '2920', '3300', '2548', '51005', '54807', '3638', '3337', '3157', '23335', '3280', '10153', '7494', '58472', '10007', '5909', '55033', '51170', '22887', '5743', '9797', '23300', '665', '7849', '8870', '4860', '25966', '4864', '4088', '1978', '23597', '1846', '10318']",0.0,LINCS
"D1_LINCS_DN_['3206', '23522', '1052', '3303', '5716', '835', '6676', '6304', '7048', '6839', '4303', '29103', '7159', '3551', '93594', '8800', '2263', '5468', '23131', '79170', '84159', '23588', '5708', '291', '5747', '847', '54541', '23097', '9805', '55793', '1666', '23335', '57048', '51071', '5236', '51385', '1017', '3162', '6347', '25874', '23321', '1870', '8324', '2534', '6464', '7088', '868', '8503', '3988', '902']",0.0,LINCS
"D1_LINCS_UP_['3206', '23522', '1052', '3303', '5716', '835', '6676', '6304', '7048', '6839', '4303', '29103', '7159', '3551', '93594', '8800', '2263', '5468', '23131', '79170', '84159', '23588', '5708', '291', '5747', '847', '54541', '23097', '9805', '55793', '1666', '23335', '57048', '51071', '5236', '51385', '1017', '3162', '6347', '25874', '23321', '1870', '8324', '2534', '6464', '7088', '868', '8503', '3988', '902']",0.0,LINCS
"D1_LINCS_DN_['6709', '10494', '695', '10652', '6599', '7099', '9133', '10174', '4925', '310', '58472', '9868', '25839', '5108', '9267', '25932', '1514', '5880', '23325', '8270', '1027', '55324', '9221', '10730', '8727', '8520', '5054', '25793', '3091', '51282', '54733', '2274', '831', '8318', '7358', '23223', '23597', '11168', '7849', '9924', '2064', '22809', '5300', '55818', '6050', '4931', '9112', '26136', '896', '10318']",0.0,LINCS
"D1_LINCS_UP_['6709', '10494', '695', '10652', '6599', '7099', '9133', '10174', '4925', '310', '58472', '9868', '25839', '5108', '9267', '25932', '1514', '5880', '23325', '8270', '1027', '55324', '9221', '10730', '8727', '8520', '5054', '25793', '3091', '51282', '54733', '2274', '831', '8318', '7358', '23223', '23597', '11168', '7849', '9924', '2064', '22809', '5300', '55818', '6050', '4931', '9112', '26136', '896', '10318']",0.0,LINCS
"D1_LINCS_DN_['85377', '79961', '23097', '2908', '2048', '55604', '9928', '9738', '2920', '9797', '5710', '57048', '10320', '57192', '8800', '1123', '1870', '7494', '7852', '1958', '6793', '50810', '323', '54205', '9531', '23200', '9128', '55793', '23635', '80204', '22841', '23224', '10641', '64746', '6253', '4125', '23338', '2356', '10670', '4282', '10493', '5985', '54957', '8440', '10695', '5827', '11007', '23321', '64080', '847']",0.0,LINCS
"D1_LINCS_UP_['85377', '79961', '23097', '2908', '2048', '55604', '9928', '9738', '2920', '9797', '5710', '57048', '10320', '57192', '8800', '1123', '1870', '7494', '7852', '1958', '6793', '50810', '323', '54205', '9531', '23200', '9128', '55793', '23635', '80204', '22841', '23224', '10641', '64746', '6253', '4125', '23338', '2356', '10670', '4282', '10493', '5985', '54957', '8440', '10695', '5827', '11007', '23321', '64080', '847']",0.0,LINCS
"D1_LINCS_DN_['8607', '2597', '51053', '51203', '4605', '23029', '695', '9533', '93594', '51001', '5111', '993', '8914', '9128', '5982', '10038', '7398', '672', '891', '9212', '3925', '1111', '2146', '5889', '991', '51116', '6790', '2553', '9833', '84722', '9133', '332', '124583', '25976', '5529', '5347', '1509', '11065', '1983', '6839', '11004', '9928', '890', '5427', '84617', '7153', '11200', '8318', '58478', '11098']",0.0,LINCS
"D1_LINCS_UP_['8607', '2597', '51053', '51203', '4605', '23029', '695', '9533', '93594', '51001', '5111', '993', '8914', '9128', '5982', '10038', '7398', '672', '891', '9212', '3925', '1111', '2146', '5889', '991', '51116', '6790', '2553', '9833', '84722', '9133', '332', '124583', '25976', '5529', '5347', '1509', '11065', '1983', '6839', '11004', '9928', '890', '5427', '84617', '7153', '11200', '8318', '58478', '11098']",0.0,LINCS
"D1_LINCS_DN_['23212', '11188', '26128', '533', '3385', '10174', '60528', '79006', '10921', '57019', '9928', '5982', '10434', '79071', '5529', '8061', '1429', '3251', '10270', '23410', '652', '80347', '26054', '7264', '23597', '6184', '874', '56889', '976', '23326', '8870', '1635', '3693', '80758', '54733', '9270', '2961', '9924', '291', '11284', '6195', '6697', '29083', '124583', '1958', '6793', '2037', '3628', '10494', '1846']",0.0,LINCS
"D1_LINCS_UP_['23212', '11188', '26128', '533', '3385', '10174', '60528', '79006', '10921', '57019', '9928', '5982', '10434', '79071', '5529', '8061', '1429', '3251', '10270', '23410', '652', '80347', '26054', '7264', '23597', '6184', '874', '56889', '976', '23326', '8870', '1635', '3693', '80758', '54733', '9270', '2961', '9924', '291', '11284', '6195', '6697', '29083', '124583', '1958', '6793', '2037', '3628', '10494', '1846']",0.0,LINCS
"D1_LINCS_DN_['1027', '79921', '51056', '2131', '200734', '23271', '3337', '93487', '51026', '1666', '9128', '3091', '23039', '5019', '10285', '10434', '50810', '4864', '291', '10969', '51070', '466', '9133', '8243', '29890', '7153', '9126', '351', '10513', '2222', '9019', '8440', '5529', '1019', '29082', '23321', '2037', '51053', '54205', '501', '57215', '2778', '5708', '1738', '23326', '3682', '7416', '57048', '10059', '6284']",0.0,LINCS
"D2_LINCS_UP_['5347', '10921', '79080', '56889', '79902', '896', '51293', '4605', '2553', '2146', '9221', '6839', '9928', '54733', '5111', '1017', '4172', '10051', '30836', '9531', '11065', '7153', '8914', '10131', '332', '5982', '10038', '10606', '983', '4860', '7866', '3486', '11004', '3312', '9212', '10969', '595', '1978', '23223', '993', '8318', '10797', '54205', '9833', '3693', '991', '8870', '1848', '1846', '8061']",0.0,LINCS
"D2_LINCS_DN_['5347', '10921', '79080', '56889', '79902', '896', '51293', '4605', '2553', '2146', '9221', '6839', '9928', '54733', '5111', '1017', '4172', '10051', '30836', '9531', '11065', '7153', '8914', '10131', '332', '5982', '10038', '10606', '983', '4860', '7866', '3486', '11004', '3312', '9212', '10969', '595', '1978', '23223', '993', '8318', '10797', '54205', '9833', '3693', '991', '8870', '1848', '1846', '8061']",0.0,LINCS
"D2_LINCS_UP_['79947', '8324', '79961', '10644', '57048', '6195', '5331', '780', '6659', '6988', '23142', '147179', '9289', '1001', '2064', '5909', '6915', '5154', '11007', '4303', '27032', '2852', '5900', '26064', '55793', '8444', '481', '89910', '2274', '11142', '1845', '26993', '1829', '9854', '9842', '9246', '8312', '66008', '7358', '1891', '5287', '3300', '6714', '57178', '7159', '30', '6194', '7016', '10038', '3162']",0.0,LINCS
"D2_LINCS_DN_['6832', '8243', '4313', '291', '4232', '51026', '9126', '5770', '79080', '7538', '6461', '51053', '54512', '54205', '2886', '10892', '9842', '595', '7016', '22905', '5321', '351', '5054', '2131', '23212', '11044', '3091', '54733', '57761', '4088', '3280', '9915', '27242', '1662', '8837', '64422', '8821', '4144', '9093', '6284', '5366', '200734', '2288', '4609', '55893', '8061', '10221', '8870', '25', '1848']",0.0,LINCS
"D2_LINCS_DN_['5909', '2274', '58478', '1465', '79902', '1786', '9221', '8061', '6118', '3385', '80758', '22934', '27346', '332', '11004', '9212', '993', '9128', '10165', '8727', '1635', '7398', '55148', '79073', '1019', '2115', '5982', '10921', '2146', '54733', '983', '8914', '5427', '6839', '7866', '991', '1978', '10797', '11007', '2582', '7153', '5111', '7106', '4172', '1848', '595', '8318', '4609', '1846', '8870']",0.0,LINCS
"D2_LINCS_UP_['79961', '10668', '58478', '10644', '29978', '2048', '7511', '2542', '8821', '1123', '6304', '2624', '1870', '23013', '5900', '843', '1829', '7099', '23200', '29103', '81544', '23212', '2770', '2908', '976', '55825', '22796', '9289', '4482', '51385', '8569', '2954', '1465', '11000', '572', '148022', '2810', '23038', '4793', '5498', '54733', '1981', '2017', '28969', '8243', '5710', '79716', '637', '2887', '23536']",0.0,LINCS
"D2_LINCS_DN_['79961', '10668', '58478', '10644', '29978', '2048', '7511', '2542', '8821', '1123', '6304', '2624', '1870', '23013', '5900', '843', '1829', '7099', '23200', '29103', '81544', '23212', '2770', '2908', '976', '55825', '22796', '9289', '4482', '51385', '8569', '2954', '1465', '11000', '572', '148022', '2810', '23038', '4793', '5498', '54733', '1981', '2017', '28969', '8243', '5710', '79716', '637', '2887', '23536']",0.0,LINCS
"D2_LINCS_UP_['5899', '595', '22809', '2582', '9134', '4864', '10969', '8050', '10892', '5898', '200734', '5997', '2920', '7398', '55127', '9267', '823', '3280', '55012', '10146', '23', '1021', '25987', '55038', '9690', '4651', '10813', '55256', '9112', '2115', '10051', '1500', '2745', '9181', '6284', '8837', '55818', '79921', '1848', '26001', '6804', '8870', '4775', '8061', '29082', '5782', '51742', '23223', '2778', '1846']",0.0,LINCS
"D2_LINCS_DN_['5899', '595', '22809', '2582', '9134', '4864', '10969', '8050', '10892', '5898', '200734', '5997', '2920', '7398', '55127', '9267', '823', '3280', '55012', '10146', '23', '1021', '25987', '55038', '9690', '4651', '10813', '55256', '9112', '2115', '10051', '1500', '2745', '9181', '6284', '8837', '55818', '79921', '1848', '26001', '6804', '8870', '4775', '8061', '29082', '5782', '51742', '23223', '2778', '1846']",0.0,LINCS
"D2_LINCS_UP_['6832', '8243', '4313', '291', '4232', '51026', '9126', '5770', '79080', '7538', '6461', '51053', '54512', '54205', '2886', '10892', '9842', '595', '7016', '22905', '5321', '351', '5054', '2131', '23212', '11044', '3091', '54733', '57761', '4088', '3280', '9915', '27242', '1662', '8837', '64422', '8821', '4144', '9093', '6284', '5366', '200734', '2288', '4609', '55893', '8061', '10221', '8870', '25', '1848']",0.0,LINCS
"D2_LINCS_UP_['23131', '5588', '27244', '58472', '79947', '4638', '79006', '102', '23530', '5873', '5331', '22905', '5019', '9702', '54438', '54807', '6988', '28969', '23200', '26993', '9170', '2852', '23161', '3300', '5355', '3251', '57178', '581', '5547', '11000', '51422', '1870', '23338', '9961', '2184', '25987', '8914', '50813', '23061', '50814', '8900', '23635', '22827', '9703', '54541', '1891', '79143', '7074', '9833', '3157']",0.0,LINCS
"D2_LINCS_DN_['79947', '8324', '79961', '10644', '57048', '6195', '5331', '780', '6659', '6988', '23142', '147179', '9289', '1001', '2064', '5909', '6915', '5154', '11007', '4303', '27032', '2852', '5900', '26064', '55793', '8444', '481', '89910', '2274', '11142', '1845', '26993', '1829', '9854', '9842', '9246', '8312', '66008', '7358', '1891', '5287', '3300', '6714', '57178', '7159', '30', '6194', '7016', '10038', '3162']",0.0,LINCS
"D2_LINCS_DN_['23131', '5588', '27244', '58472', '79947', '4638', '79006', '102', '23530', '5873', '5331', '22905', '5019', '9702', '54438', '54807', '6988', '28969', '23200', '26993', '9170', '2852', '23161', '3300', '5355', '3251', '57178', '581', '5547', '11000', '51422', '1870', '23338', '9961', '2184', '25987', '8914', '50813', '23061', '50814', '8900', '23635', '22827', '9703', '54541', '1891', '79143', '7074', '9833', '3157']",0.0,LINCS
"D2_LINCS_UP_['896', '1022', '58478', '58472', '79850', '3693', '79073', '5836', '10450', '1956', '3628', '22905', '4088', '2736', '5827', '11098', '5357', '4144', '51031', '1635', '26520', '8518', '54733', '8091', '5018', '22796', '8061', '8869', '23499', '22934', '581', '65057', '5829', '4609', '2745', '10123', '5782', '51056', '8870', '1848', '5997', '1861', '2063', '26001', '6804', '54807', '960', '3312', '4860', '1846']",0.0,LINCS
"D2_LINCS_DN_['896', '1022', '58478', '58472', '79850', '3693', '79073', '5836', '10450', '1956', '3628', '22905', '4088', '2736', '5827', '11098', '5357', '4144', '51031', '1635', '26520', '8518', '54733', '8091', '5018', '22796', '8061', '8869', '23499', '22934', '581', '65057', '5829', '4609', '2745', '10123', '5782', '51056', '8870', '1848', '5997', '1861', '2063', '26001', '6804', '54807', '960', '3312', '4860', '1846']",0.0,LINCS
"D2_LINCS_UP_['1027', '79921', '51056', '2131', '200734', '23271', '3337', '93487', '51026', '1666', '9128', '3091', '23039', '5019', '10285', '10434', '50810', '4864', '291', '10969', '51070', '466', '9133', '8243', '29890', '7153', '9126', '351', '10513', '2222', '9019', '8440', '5529', '1019', '29082', '23321', '2037', '51053', '54205', '501', '57215', '2778', '5708', '1738', '23326', '3682', '7416', '57048', '10059', '6284']",0.0,LINCS
"D2_LINCS_DN_['1027', '79921', '51056', '2131', '200734', '23271', '3337', '93487', '51026', '1666', '9128', '3091', '23039', '5019', '10285', '10434', '50810', '4864', '291', '10969', '51070', '466', '9133', '8243', '29890', '7153', '9126', '351', '10513', '2222', '9019', '8440', '5529', '1019', '29082', '23321', '2037', '51053', '54205', '501', '57215', '2778', '5708', '1738', '23326', '3682', '7416', '57048', '10059', '6284']",0.0,LINCS
"D2_LINCS_UP_['23212', '11188', '26128', '533', '3385', '10174', '60528', '79006', '10921', '57019', '9928', '5982', '10434', '79071', '5529', '8061', '1429', '3251', '10270', '23410', '652', '80347', '26054', '7264', '23597', '6184', '874', '56889', '976', '23326', '8870', '1635', '3693', '80758', '54733', '9270', '2961', '9924', '291', '11284', '6195', '6697', '29083', '124583', '1958', '6793', '2037', '3628', '10494', '1846']",0.0,LINCS
"D2_LINCS_UP_['5909', '2274', '58478', '1465', '79902', '1786', '9221', '8061', '6118', '3385', '80758', '22934', '27346', '332', '11004', '9212', '993', '9128', '10165', '8727', '1635', '7398', '55148', '79073', '1019', '2115', '5982', '10921', '2146', '54733', '983', '8914', '5427', '6839', '7866', '991', '1978', '10797', '11007', '2582', '7153', '5111', '7106', '4172', '1848', '595', '8318', '4609', '1846', '8870']",0.0,LINCS
"D2_LINCS_DN_['2042', '3800', '2048', '23200', '9903', '8312', '2908', '84890', '8835', '65123', '9712', '53343', '2770', '4067', '11284', '2356', '55011', '23338', '11031', '1950', '5993', '991', '55148', '5498', '7494', '7165', '4616', '26001', '8720', '5357', '8821', '79961', '22841', '7358', '57178', '23512', '5909', '10641', '51282', '10953', '9270', '5699', '3091', '1666', '22809', '10557', '9926', '60528', '5891', '902']",0.0,LINCS
"D2_LINCS_UP_['2042', '3800', '2048', '23200', '9903', '8312', '2908', '84890', '8835', '65123', '9712', '53343', '2770', '4067', '11284', '2356', '55011', '23338', '11031', '1950', '5993', '991', '55148', '5498', '7494', '7165', '4616', '26001', '8720', '5357', '8821', '79961', '22841', '7358', '57178', '23512', '5909', '10641', '51282', '10953', '9270', '5699', '3091', '1666', '22809', '10557', '9926', '60528', '5891', '902']",0.0,LINCS
"D2_LINCS_DN_['5331', '4638', '10845', '2624', '4776', '54442', '3300', '27244', '7099', '6509', '57178', '3162', '2817', '3315', '10150', '1277', '481', '29928', '9143', '3775', '5993', '10904', '3486', '10810', '1026', '55604', '5154', '847', '63874', '25805', '11007', '54505', '8878', '2264', '5654', '1001', '5287', '26227', '1845', '80212', '55008', '4303', '5770', '6193', '7296', '10013', '2908', '10362', '1534', '51466']",0.0,LINCS
"D2_LINCS_UP_['5331', '4638', '10845', '2624', '4776', '54442', '3300', '27244', '7099', '6509', '57178', '3162', '2817', '3315', '10150', '1277', '481', '29928', '9143', '3775', '5993', '10904', '3486', '10810', '1026', '55604', '5154', '847', '63874', '25805', '11007', '54505', '8878', '2264', '5654', '1001', '5287', '26227', '1845', '80212', '55008', '4303', '5770', '6193', '7296', '10013', '2908', '10362', '1534', '51466']",0.0,LINCS
"D2_LINCS_DN_['10123', '2624', '8091', '26020', '7099', '84890', '902', '5782', '79071', '54881', '256364', '22934', '10450', '23378', '9221', '10523', '2195', '26128', '595', '54733', '4860', '9688', '2274', '1026', '8550', '8312', '26520', '79850', '5710', '7048', '26064', '80758', '9868', '652', '11073', '1662', '7867', '9926', '8870', '10559', '3628', '8061', '9134', '54512', '4609', '1738', '1846', '1029', '9270', '1848']",0.0,LINCS
"D2_LINCS_UP_['10123', '2624', '8091', '26020', '7099', '84890', '902', '5782', '79071', '54881', '256364', '22934', '10450', '23378', '9221', '10523', '2195', '26128', '595', '54733', '4860', '9688', '2274', '1026', '8550', '8312', '26520', '79850', '5710', '7048', '26064', '80758', '9868', '652', '11073', '1662', '7867', '9926', '8870', '10559', '3628', '8061', '9134', '54512', '4609', '1738', '1846', '1029', '9270', '1848']",0.0,LINCS
