CHEMBL_ID,TARGET_CHEMBL_ID,MECHANISM
CHEMBL1592101,CHEMBL2821,ACTIVATOR
CHEMBL94394,,
CHEMBL231884,,
CHEMBL2108667,CHEMBL2058,BINDING AGENT
CHEMBL4594242,CHEMBL1832,AGONIST
CHEMBL2108581,CHEMBL2364168,CROSS-LINKING AGENT
CHEMBL557555,CHEMBL239,AGONIST
CHEMBL2108185,CHEMBL2024,AGONIST
CHEMBL6466,,
CHEMBL333826,,
CHEMBL75435,CHEMBL2094253,INHIBITOR
CHEMBL1442422,CHEMBL231,ANTAGONIST
CHEMBL382301,CHEMBL2049,ANTAGONIST
CHEMBL1201554,CHEMBL244,INHIBITOR
CHEMBL2108931,CHEMBL2364706,HYDROLYTIC ENZYME
CHEMBL3142541,CHEMBL3119,INHIBITOR
CHEMBL127516,CHEMBL6007,INHIBITOR
CHEMBL2106217,CHEMBL225,AGONIST
CHEMBL2106217,CHEMBL287,ANTAGONIST
CHEMBL2105345,CHEMBL220,INHIBITOR
CHEMBL1334033,CHEMBL3238,INHIBITOR
CHEMBL1334033,CHEMBL2842,INHIBITOR
CHEMBL24072,CHEMBL6093,INHIBITOR
CHEMBL1742471,CHEMBL5325,INHIBITOR
CHEMBL2105233,CHEMBL1951,ACTIVATOR
CHEMBL12713,CHEMBL2094251,ANTAGONIST
CHEMBL12713,CHEMBL2096662,ANTAGONIST
CHEMBL539770,CHEMBL2363032,BLOCKER
CHEMBL1364551,CHEMBL220,INHIBITOR
CHEMBL1364551,CHEMBL2111341,AGONIST
CHEMBL1364551,CHEMBL1951,INHIBITOR
CHEMBL1364551,CHEMBL216,AGONIST
CHEMBL278819,CHEMBL220,INHIBITOR
CHEMBL278819,CHEMBL2111341,AGONIST
CHEMBL278819,CHEMBL1951,INHIBITOR
CHEMBL278819,CHEMBL216,AGONIST
CHEMBL1204165,CHEMBL210,AGONIST
CHEMBL1442422,CHEMBL222,INHIBITOR
CHEMBL2108581,CHEMBL3580493,CROSS-LINKING AGENT
CHEMBL10878,CHEMBL225,ANTAGONIST
CHEMBL243712,CHEMBL2095169,ANTAGONIST
CHEMBL1201554,CHEMBL204,INHIBITOR
CHEMBL70046,CHEMBL4859,INHIBITOR
CHEMBL16476,CHEMBL210,ANTAGONIST
CHEMBL3301581,CHEMBL1793,AGONIST
CHEMBL3707348,CHEMBL5251,INHIBITOR
CHEMBL2106119,,
CHEMBL3545068,CHEMBL4005,INHIBITOR
CHEMBL178,CHEMBL2311221,INHIBITOR
CHEMBL2105638,CHEMBL2311224,INHIBITOR
CHEMBL3137326,CHEMBL1893,INHIBITOR
CHEMBL290916,,
CHEMBL3989931,CHEMBL3991501,INHIBITOR
CHEMBL3545363,CHEMBL2095231,INHIBITOR
CHEMBL930,,
CHEMBL1241951,CHEMBL3991482,INHIBITOR
CHEMBL3545123,CHEMBL3307224,INHIBITOR
CHEMBL3989923,CHEMBL402,INHIBITOR
CHEMBL3989920,CHEMBL402,INHIBITOR
CHEMBL498847,CHEMBL2364041,INHIBITOR
CHEMBL3348963,CHEMBL3831287,INHIBITOR
CHEMBL3317857,CHEMBL6132,INHIBITOR
CHEMBL3707248,CHEMBL1893,INHIBITOR
CHEMBL3707372,CHEMBL2095231,INHIBITOR
CHEMBL3989932,CHEMBL227,AGONIST
CHEMBL3544921,CHEMBL2364181,PROTEOLYTIC ENZYME
CHEMBL2364617,CHEMBL4616,AGONIST
CHEMBL4594251,CHEMBL2111459,INHIBITOR
CHEMBL3990047,CHEMBL3991502,INHIBITOR
CHEMBL3989866,CHEMBL3471,INHIBITOR
CHEMBL4297545,CHEMBL2111436,BINDING AGENT
CHEMBL2107825,CHEMBL247,INHIBITOR
CHEMBL110458,CHEMBL2524,STABILISER
CHEMBL3833342,CHEMBL3826841,POSITIVE MODULATOR
CHEMBL3545189,CHEMBL2000,INHIBITOR
CHEMBL2108253,CHEMBL3712881,BINDING AGENT
CHEMBL3301589,CHEMBL3712928,BINDING AGENT
CHEMBL178,CHEMBL1806,INHIBITOR
CHEMBL3545068,CHEMBL3130,INHIBITOR
CHEMBL2105638,CHEMBL2363076,INHIBITOR
CHEMBL3990047,CHEMBL3038508,INHIBITOR
CHEMBL3990047,CHEMBL3038482,INHIBITOR
CHEMBL3990047,CHEMBL3991503,INHIBITOR
CHEMBL1200699,CHEMBL2363135,INHIBITOR
CHEMBL3989740,CHEMBL2363135,INHIBITOR
CHEMBL2325741,CHEMBL2111353,INHIBITOR
CHEMBL429910,CHEMBL3884,INHIBITOR
CHEMBL471737,CHEMBL1250417,BLOCKER
CHEMBL1790041,CHEMBL1941,ANTAGONIST
CHEMBL655,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR
CHEMBL95889,CHEMBL3391661,SUBSTRATE
CHEMBL1908841,,
CHEMBL354077,CHEMBL2362996,BLOCKER
CHEMBL766,CHEMBL1989,INHIBITOR
CHEMBL3301611,CHEMBL2362996,BLOCKER
CHEMBL2105758,CHEMBL1864,AGONIST
CHEMBL2364608,CHEMBL247,NEGATIVE ALLOSTERIC MODULATOR
CHEMBL3989516,CHEMBL2599,INHIBITOR
CHEMBL3301603,CHEMBL1974,INHIBITOR
CHEMBL4297534,CHEMBL5971,ANTAGONIST
CHEMBL3989958,CHEMBL2007625,INHIBITOR
CHEMBL2107831,CHEMBL1864,AGONIST
CHEMBL2104415,,
CHEMBL2105748,CHEMBL1875,AGONIST
CHEMBL3833319,CHEMBL245,ANTAGONIST
CHEMBL2364633,,
CHEMBL3301592,CHEMBL3545434,CHELATING AGENT
CHEMBL3989919,CHEMBL249,ANTAGONIST
CHEMBL4297535,,
CHEMBL4297536,CHEMBL4296221,RNAI INHIBITOR
CHEMBL4297503,CHEMBL1169598,INHIBITOR
CHEMBL4297573,CHEMBL3712987,BINDING AGENT
CHEMBL3989986,CHEMBL2364163,INHIBITOR
CHEMBL4297503,CHEMBL2028641,INHIBITOR
CHEMBL207538,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR
CHEMBL1983350,,
CHEMBL1788132,CHEMBL2095158,AGONIST
CHEMBL3990026,CHEMBL2364177,HYDROLYTIC ENZYME
CHEMBL3286830,CHEMBL4247,INHIBITOR
CHEMBL4297852,CHEMBL3559684,AGONIST
CHEMBL3286830,CHEMBL3883330,INHIBITOR
CHEMBL2219414,CHEMBL2363135,INHIBITOR
CHEMBL2364635,,
CHEMBL5315121,CHEMBL5308522,INHIBITOR
CHEMBL4297573,CHEMBL1795108,INHIBITOR
CHEMBL2105680,CHEMBL4296169,INHIBITOR
CHEMBL3545376,CHEMBL2095217,INHIBITOR
CHEMBL1086440,,
CHEMBL3990029,CHEMBL2364154,INHIBITOR
CHEMBL4297212,,
CHEMBL4298150,CHEMBL4333,AGONIST
CHEMBL4297229,CHEMBL2364159,PROTEOLYTIC ENZYME
CHEMBL3989867,CHEMBL3471,INHIBITOR
CHEMBL3989939,CHEMBL3559684,INHIBITOR
CHEMBL4297533,CHEMBL259,AGONIST
CHEMBL4298110,,
CHEMBL3989973,CHEMBL1844,INHIBITOR
CHEMBL3301582,CHEMBL2095182,INHIBITOR
CHEMBL3301605,CHEMBL5094,INHIBITOR
CHEMBL2107355,CHEMBL2524,STABILISER
CHEMBL2103854,CHEMBL2363135,INHIBITOR
CHEMBL2364623,CHEMBL2363135,INHIBITOR
CHEMBL3707377,CHEMBL208,AGONIST
CHEMBL4297537,CHEMBL4296221,ANTISENSE INHIBITOR
CHEMBL4297723,CHEMBL3307223,INHIBITOR
CHEMBL4297756,CHEMBL3832947,ANTAGONIST
CHEMBL4297802,CHEMBL4296171,HYDROLYTIC ENZYME
CHEMBL3989977,CHEMBL3286073,INHIBITOR
CHEMBL2108728,CHEMBL2364706,HYDROLYTIC ENZYME
CHEMBL3990026,CHEMBL2364178,HYDROLYTIC ENZYME
CHEMBL502182,CHEMBL1855,ANTAGONIST
CHEMBL3301605,CHEMBL2364670,INHIBITOR
CHEMBL3301605,CHEMBL5031,INHIBITOR
CHEMBL3301605,CHEMBL2725,INHIBITOR
CHEMBL3301605,CHEMBL3562180,INHIBITOR
CHEMBL3301605,CHEMBL6131,INHIBITOR
CHEMBL1743043,CHEMBL1795108,INHIBITOR
CHEMBL2096646,CHEMBL6065,INHIBITOR
CHEMBL1200584,CHEMBL6065,INHIBITOR
CHEMBL3218576,CHEMBL4005,INHIBITOR
CHEMBL3218576,CHEMBL3130,INHIBITOR
CHEMBL2110732,CHEMBL203,INHIBITOR
CHEMBL2110732,CHEMBL1824,INHIBITOR
CHEMBL2110732,CHEMBL3009,INHIBITOR
CHEMBL3301603,CHEMBL4895,INHIBITOR
CHEMBL180022,CHEMBL3009,INHIBITOR
CHEMBL3989921,CHEMBL1824,INHIBITOR
CHEMBL3989921,CHEMBL203,INHIBITOR
CHEMBL3989921,CHEMBL3009,INHIBITOR
CHEMBL3989922,CHEMBL5366,INHIBITOR
CHEMBL3989922,CHEMBL3105,INHIBITOR
CHEMBL3989973,CHEMBL1974,INHIBITOR
CHEMBL3989973,CHEMBL1936,INHIBITOR
CHEMBL4085457,CHEMBL2148,INHIBITOR
CHEMBL4085457,CHEMBL4296642,INHIBITOR
CHEMBL3989949,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR
CHEMBL3989949,CHEMBL2331043,INHIBITOR
CHEMBL4101807,CHEMBL2095168,POSITIVE MODULATOR
CHEMBL4297213,CHEMBL3795,AGONIST
CHEMBL3707313,CHEMBL2003,AGONIST
CHEMBL3039545,CHEMBL3988637,INHIBITOR
CHEMBL3545309,CHEMBL2363135,INHIBITOR
CHEMBL3039526,CHEMBL1805,AGONIST
CHEMBL3989974,CHEMBL2354204,INHIBITOR
CHEMBL4297216,CHEMBL2971,INHIBITOR
CHEMBL4297216,CHEMBL1974,INHIBITOR
CHEMBL4297734,CHEMBL5378,BLOCKER
CHEMBL1983268,CHEMBL3559684,INHIBITOR
CHEMBL1983268,CHEMBL5568,INHIBITOR
CHEMBL1983268,CHEMBL4247,INHIBITOR
CHEMBL4298128,CHEMBL4051,POSITIVE MODULATOR
CHEMBL3936761,CHEMBL5251,INHIBITOR
CHEMBL4164059,CHEMBL264,INVERSE AGONIST
CHEMBL227875,,
CHEMBL4297762,CHEMBL3826826,POSITIVE MODULATOR
CHEMBL3707393,CHEMBL1908,INHIBITOR
CHEMBL3707246,CHEMBL4333,MODULATOR
CHEMBL3989989,CHEMBL3390821,BINDING AGENT
CHEMBL4297240,CHEMBL1293232,EXOGENOUS GENE
CHEMBL600,,
CHEMBL600,,
CHEMBL196,,
CHEMBL3545313,CHEMBL3720,INHIBITOR
CHEMBL4065616,CHEMBL4303062,INHIBITOR
CHEMBL4204794,CHEMBL1936,INHIBITOR
CHEMBL4204794,CHEMBL2007,INHIBITOR
CHEMBL4594260,CHEMBL2189110,INHIBITOR
CHEMBL1661,,
CHEMBL2364629,CHEMBL3798,ANTAGONIST
CHEMBL90593,,
CHEMBL550495,,
CHEMBL3833317,,
CHEMBL4297844,CHEMBL1824,BINDING AGENT
CHEMBL4297844,CHEMBL1781,INHIBITOR
CHEMBL3301574,CHEMBL3390821,BINDING AGENT
CHEMBL3707275,CHEMBL3831182,EXOGENOUS GENE
CHEMBL1523964,CHEMBL2331074,AGONIST
CHEMBL4298180,,
CHEMBL2105735,CHEMBL2095231,INHIBITOR
CHEMBL4297819,CHEMBL2364170,POSITIVE MODULATOR
CHEMBL71595,,
CHEMBL45,CHEMBL2094268,AGONIST
CHEMBL25202,CHEMBL2008,AGONIST
CHEMBL361812,CHEMBL5071,ANTAGONIST
CHEMBL86304,CHEMBL1951,INHIBITOR
CHEMBL1767408,CHEMBL4398,AGONIST
CHEMBL1767408,CHEMBL4315,AGONIST
CHEMBL3181841,CHEMBL2094132,ANTAGONIST
CHEMBL193482,CHEMBL2093866,MODULATOR
CHEMBL2108593,CHEMBL1817,AGONIST
CHEMBL2109092,CHEMBL1817,AGONIST
CHEMBL2109093,CHEMBL1817,AGONIST
CHEMBL3707314,CHEMBL1817,AGONIST
CHEMBL1201688,CHEMBL2364186,ANTISENSE INHIBITOR
CHEMBL2147777,CHEMBL284,INHIBITOR
CHEMBL2107806,,
CHEMBL3183451,CHEMBL2311224,INHIBITOR
CHEMBL3183451,CHEMBL2363076,INHIBITOR
CHEMBL467058,CHEMBL6135,INHIBITOR
CHEMBL467058,CHEMBL3377,INHIBITOR
CHEMBL1929396,CHEMBL284,INHIBITOR
CHEMBL247951,CHEMBL239,AGONIST
CHEMBL435298,CHEMBL2094253,INHIBITOR
CHEMBL317094,CHEMBL1808,INHIBITOR
CHEMBL91397,CHEMBL250,ANTAGONIST
CHEMBL91397,CHEMBL231,ANTAGONIST
CHEMBL420762,CHEMBL1790,ANTAGONIST
CHEMBL178803,CHEMBL224,ANTAGONIST
CHEMBL178803,CHEMBL217,ANTAGONIST
CHEMBL361812,CHEMBL2069,ANTAGONIST
CHEMBL319144,CHEMBL1782,INHIBITOR
CHEMBL18116,CHEMBL1951,INHIBITOR
CHEMBL305660,CHEMBL231,INVERSE AGONIST
CHEMBL56337,CHEMBL1900,INHIBITOR
CHEMBL25202,CHEMBL2055,AGONIST
CHEMBL19299,CHEMBL2094253,INHIBITOR
CHEMBL19449,CHEMBL2093863,INHIBITOR
CHEMBL289480,CHEMBL3923,AGONIST
CHEMBL142635,CHEMBL223,ANTAGONIST
CHEMBL19449,CHEMBL241,INHIBITOR
CHEMBL178803,CHEMBL234,ANTAGONIST
CHEMBL21333,CHEMBL1798,ANTAGONIST
CHEMBL94454,CHEMBL231,ANTAGONIST
CHEMBL259972,CHEMBL221,INHIBITOR
CHEMBL1767408,CHEMBL4714,AGONIST
CHEMBL1767408,CHEMBL2123,AGONIST
CHEMBL2108290,CHEMBL1817,AGONIST
CHEMBL2103875,CHEMBL2111289,INHIBITOR
CHEMBL328190,CHEMBL2093866,MODULATOR
CHEMBL19449,CHEMBL4409,INHIBITOR
CHEMBL19449,CHEMBL1827,INHIBITOR
CHEMBL3301583,CHEMBL4495555,SEQUESTERING AGENT
CHEMBL3544989,CHEMBL4495602,ANTISENSE INHIBITOR
CHEMBL1615779,CHEMBL222,SUBSTRATE
CHEMBL3301583,CHEMBL4495556,SEQUESTERING AGENT
CHEMBL2205807,CHEMBL4495552,INHIBITOR
CHEMBL2205807,CHEMBL2363058,SEQUESTERING AGENT
CHEMBL3301598,CHEMBL3520,INHIBITOR
CHEMBL4297522,CHEMBL4142,INHIBITOR
CHEMBL3301583,CHEMBL3713062,INHIBITOR
CHEMBL1779710,CHEMBL284,INHIBITOR
CHEMBL4216467,CHEMBL1936,INHIBITOR
CHEMBL4594262,CHEMBL2095229,BLOCKER
CHEMBL4298187,,
CHEMBL4297610,CHEMBL2007625,INHIBITOR
CHEMBL2064032,CHEMBL2095173,INHIBITOR
CHEMBL11662,CHEMBL1835,INHIBITOR
CHEMBL4594288,CHEMBL2095229,BLOCKER
CHEMBL2205807,CHEMBL2363057,SEQUESTERING AGENT
CHEMBL3237547,CHEMBL4502,INHIBITOR
CHEMBL3301594,CHEMBL3520,INHIBITOR
CHEMBL4594301,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR
CHEMBL4559134,CHEMBL2041,INHIBITOR
CHEMBL4297585,,
CHEMBL2108332,CHEMBL3717,AGONIST
CHEMBL3137310,CHEMBL2095181,AGONIST
CHEMBL4298010,CHEMBL4495553,HYDROLYTIC ENZYME
CHEMBL4298209,CHEMBL4523587,BINDING AGENT
CHEMBL4297528,CHEMBL3826841,POSITIVE MODULATOR
CHEMBL1323,CHEMBL243,INHIBITOR
CHEMBL3989944,CHEMBL2069156,INHIBITOR
CHEMBL589586,CHEMBL2069156,INHIBITOR
CHEMBL4297592,CHEMBL4523677,INHIBITOR
CHEMBL4298047,CHEMBL3390821,BINDING AGENT
CHEMBL3545262,CHEMBL1781,INHIBITOR
CHEMBL4297549,CHEMBL2000,INHIBITOR
CHEMBL4297516,CHEMBL2311221,NEGATIVE MODULATOR
CHEMBL4297522,CHEMBL2742,INHIBITOR
CHEMBL4297522,CHEMBL3650,INHIBITOR
CHEMBL4216467,CHEMBL2007,INHIBITOR
CHEMBL4559134,CHEMBL3430888,INHIBITOR
CHEMBL4559134,CHEMBL3430904,INHIBITOR
CHEMBL4594265,CHEMBL4296741,RNAI INHIBITOR
CHEMBL441738,CHEMBL3795,AGONIST
CHEMBL4297211,CHEMBL2354204,INHIBITOR
CHEMBL2108304,CHEMBL3559389,HYDROLYTIC ENZYME
CHEMBL4298062,CHEMBL3826826,POSITIVE MODULATOR
CHEMBL3646221,CHEMBL5697,INHIBITOR
CHEMBL3646221,CHEMBL5705,INHIBITOR
CHEMBL3646221,CHEMBL3028,INHIBITOR
CHEMBL3989859,,
CHEMBL2107383,CHEMBL3038488,BLOCKER
CHEMBL2107383,CHEMBL4306,BLOCKER
CHEMBL2107383,CHEMBL240,BLOCKER
CHEMBL290960,CHEMBL4495551,INHIBITOR
CHEMBL4594311,CHEMBL4331,EXOGENOUS GENE
CHEMBL4594618,CHEMBL3390821,BINDING AGENT
CHEMBL4065616,CHEMBL4523582,INHIBITOR
CHEMBL3707382,CHEMBL3991481,HYDROLYTIC ENZYME
CHEMBL4297984,CHEMBL3390823,BINDING AGENT
CHEMBL6067995,CHEMBL2000,INHIBITOR
CHEMBL363392,CHEMBL2778,INHIBITOR
CHEMBL4297588,CHEMBL2778,INHIBITOR
CHEMBL4582651,CHEMBL2041,INHIBITOR
CHEMBL4298183,CHEMBL4105829,INHIBITOR
CHEMBL4298184,CHEMBL4105829,INHIBITOR
CHEMBL4298188,CHEMBL4105829,INHIBITOR
CHEMBL3707223,CHEMBL2094109,INHIBITOR
CHEMBL2107383,CHEMBL1964,BLOCKER
CHEMBL2107383,CHEMBL1980,BLOCKER
CHEMBL4297841,CHEMBL2095182,INHIBITOR
CHEMBL2205807,CHEMBL2363056,SEQUESTERING AGENT
CHEMBL4298209,CHEMBL2095182,INHIBITOR
CHEMBL4297841,CHEMBL4081,BINDING AGENT
CHEMBL3707290,CHEMBL1976,AGONIST
CHEMBL4594393,CHEMBL2111463,AGONIST
CHEMBL4594394,CHEMBL2111463,AGONIST
CHEMBL4594395,CHEMBL2111463,AGONIST
CHEMBL4582651,CHEMBL3430904,INHIBITOR
CHEMBL4582651,CHEMBL3430888,INHIBITOR
CHEMBL221722,CHEMBL4523676,INHIBITOR
CHEMBL4297549,CHEMBL2821,INHIBITOR
CHEMBL4297549,CHEMBL2820,INHIBITOR
CHEMBL4297549,CHEMBL3913,INHIBITOR
CHEMBL1742466,CHEMBL213,ANTAGONIST
CHEMBL2009089,,
CHEMBL4594388,CHEMBL4105829,BINDING AGENT
CHEMBL2105684,CHEMBL2111289,INHIBITOR
CHEMBL1089318,CHEMBL2023,INHIBITOR
CHEMBL3989937,CHEMBL3717,INHIBITOR
CHEMBL4594292,CHEMBL3717,INHIBITOR
CHEMBL4297666,CHEMBL1881,AGONIST
CHEMBL4298124,CHEMBL3307223,ANTAGONIST
CHEMBL4298037,CHEMBL3307223,ANTAGONIST
CHEMBL4594535,CHEMBL3580522,BINDING AGENT
CHEMBL2403238,CHEMBL3471,INHIBITOR
CHEMBL1697768,,
CHEMBL4594246,CHEMBL2354204,INHIBITOR
CHEMBL3989915,CHEMBL237,AGONIST
CHEMBL3990014,CHEMBL2364154,INHIBITOR
CHEMBL4297820,CHEMBL5966,INHIBITOR
CHEMBL3894860,CHEMBL331,INHIBITOR
CHEMBL3894860,CHEMBL2508,INHIBITOR
CHEMBL4297794,CHEMBL4630894,INHIBITOR
CHEMBL4594448,CHEMBL5731,INHIBITOR
CHEMBL4594338,CHEMBL4627242,RNAI INHIBITOR
CHEMBL4297700,CHEMBL3390822,INHIBITOR
CHEMBL3608680,CHEMBL4429,ANTAGONIST
CHEMBL4297778,CHEMBL3390821,BINDING AGENT
CHEMBL4297778,CHEMBL2311221,CROSS-LINKING AGENT
CHEMBL4297843,CHEMBL3307223,ANTAGONIST
CHEMBL3990044,CHEMBL4630881,INHIBITOR
CHEMBL1201636,CHEMBL4495554,HYDROLYTIC ENZYME
CHEMBL4066936,CHEMBL2111348,ACTIVATOR
CHEMBL4298199,CHEMBL4523587,BINDING AGENT
CHEMBL4297990,CHEMBL3712988,BINDING AGENT
CHEMBL3990039,CHEMBL3713062,INHIBITOR
CHEMBL4297590,CHEMBL3307226,ANTAGONIST
CHEMBL256997,CHEMBL3987582,MODULATOR
CHEMBL3707395,CHEMBL239,AGONIST
CHEMBL3707395,CHEMBL3979,AGONIST
CHEMBL2108597,,
CHEMBL4297245,CHEMBL2487,DISRUPTING AGENT
CHEMBL4298025,CHEMBL4630723,INHIBITOR
CHEMBL4297700,CHEMBL4630880,INHIBITOR
CHEMBL1200640,,
CHEMBL3940890,CHEMBL3194,STABILISER
CHEMBL4297566,CHEMBL3826826,POSITIVE MODULATOR
CHEMBL1201457,CHEMBL2364030,SEQUESTERING AGENT
CHEMBL1200737,,
CHEMBL4297730,CHEMBL3713062,INHIBITOR
CHEMBL1200830,,
CHEMBL1201479,,
CHEMBL1200736,,
CHEMBL2096633,,
CHEMBL2018096,CHEMBL3884,INHIBITOR
CHEMBL4650215,CHEMBL4005,INHIBITOR
CHEMBL4297513,CHEMBL2364674,INHIBITOR
CHEMBL4297513,CHEMBL2364673,INHIBITOR
CHEMBL2165326,CHEMBL2096678,ANTAGONIST
CHEMBL1200941,,
CHEMBL4297879,CHEMBL248,INHIBITOR
CHEMBL252556,,
CHEMBL1200756,,
CHEMBL2110563,,
CHEMBL4298064,,
CHEMBL4297840,CHEMBL3307223,INHIBITOR
CHEMBL4298086,CHEMBL2364163,INHIBITOR
CHEMBL4297832,CHEMBL3913,INHIBITOR
CHEMBL3643413,CHEMBL3130,INHIBITOR
CHEMBL3988900,,
CHEMBL6995,CHEMBL213,INHIBITOR
CHEMBL4297750,CHEMBL3580489,INHIBITOR
CHEMBL4297750,CHEMBL1783,INHIBITOR
CHEMBL4298211,CHEMBL4917,INHIBITOR
CHEMBL3701238,CHEMBL2095217,INHIBITOR
CHEMBL1200370,,
CHEMBL3991065,CHEMBL3798,ANTAGONIST
CHEMBL4297551,CHEMBL5966,ANTAGONIST
CHEMBL259571,CHEMBL3201,AGONIST
CHEMBL1631694,,
CHEMBL1201721,,
CHEMBL6067650,CHEMBL228,INHIBITOR
CHEMBL135400,CHEMBL2109244,POSITIVE ALLOSTERIC MODULATOR
CHEMBL3707276,CHEMBL1795,BINDING AGENT
CHEMBL2096634,,
CHEMBL5314379,CHEMBL4445,INHIBITOR
CHEMBL4535757,CHEMBL2189121,INHIBITOR
CHEMBL1201472,,
CHEMBL4250860,CHEMBL2176771,INHIBITOR
CHEMBL518924,CHEMBL2107,ANTAGONIST
CHEMBL4650274,CHEMBL1985,AGONIST
CHEMBL6068423,CHEMBL2093866,AGONIST
CHEMBL4650272,CHEMBL2508,INHIBITOR
CHEMBL4650273,CHEMBL259,AGONIST
CHEMBL4650275,CHEMBL4524134,RNAI INHIBITOR
CHEMBL4594214,CHEMBL4478,BLOCKER
CHEMBL1201718,CHEMBL4495554,HYDROLYTIC ENZYME
CHEMBL4585668,CHEMBL1744522,INHIBITOR
CHEMBL2106483,CHEMBL222,INHIBITOR
CHEMBL4297403,CHEMBL2311221,CROSS-LINKING AGENT
CHEMBL4298139,CHEMBL222,INHIBITOR
CHEMBL4298139,CHEMBL238,INHIBITOR
CHEMBL4301162,CHEMBL238,INHIBITOR
CHEMBL4301162,CHEMBL222,INHIBITOR
CHEMBL4297981,CHEMBL4630661,HYDROLYTIC ENZYME
CHEMBL3137330,CHEMBL3471,INHIBITOR
CHEMBL4650272,CHEMBL331,INHIBITOR
CHEMBL4594300,,
CHEMBL163,CHEMBL2364675,INHIBITOR
CHEMBL3301589,CHEMBL2095182,INHIBITOR
CHEMBL1642,CHEMBL2096618,INHIBITOR
CHEMBL1421,CHEMBL2096618,INHIBITOR
CHEMBL2095206,CHEMBL2096618,INHIBITOR
CHEMBL1201740,CHEMBL2096618,INHIBITOR
CHEMBL3707320,CHEMBL3883330,INHIBITOR
CHEMBL601719,CHEMBL3883330,INHIBITOR
CHEMBL2403108,CHEMBL3883330,INHIBITOR
CHEMBL601719,CHEMBL2111387,INHIBITOR
CHEMBL2403108,CHEMBL2111387,INHIBITOR
CHEMBL8,CHEMBL2363076,INHIBITOR
CHEMBL1202,CHEMBL2363076,INHIBITOR
CHEMBL278819,CHEMBL2095200,ANTAGONIST
CHEMBL1364551,CHEMBL2095200,ANTAGONIST
CHEMBL2108214,CHEMBL2366040,HYDROLYTIC ENZYME
CHEMBL1946170,CHEMBL2068,INHIBITOR
CHEMBL1946170,CHEMBL2815,INHIBITOR
CHEMBL3989931,CHEMBL3991501,INHIBITOR
CHEMBL4298185,CHEMBL1976,AGONIST
CHEMBL4297803,CHEMBL4651302,HYDROLYTIC ENZYME
CHEMBL1834657,CHEMBL2095217,INHIBITOR
CHEMBL2105756,CHEMBL2095227,INHIBITOR
CHEMBL4298168,CHEMBL2364673,INHIBITOR
CHEMBL4650393,CHEMBL2058,BINDING AGENT
CHEMBL4297774,CHEMBL203,INHIBITOR
CHEMBL4297809,CHEMBL2364168,BINDING AGENT
CHEMBL4594505,CHEMBL2364168,BINDING AGENT
CHEMBL1796998,,
CHEMBL4594264,,
CHEMBL5095039,,
CHEMBL1663,,
CHEMBL1201413,,
CHEMBL1201125,,
CHEMBL1200642,,
CHEMBL6067977,,
CHEMBL1200571,,
CHEMBL1200455,,
CHEMBL1200431,,
CHEMBL2096656,,
CHEMBL1201524,,
CHEMBL4594608,CHEMBL1844,INHIBITOR
CHEMBL2105756,CHEMBL1936,INHIBITOR
CHEMBL4298092,CHEMBL2058,BINDING AGENT
CHEMBL1736,,
CHEMBL1201529,,
CHEMBL2096641,,
CHEMBL1201452,,
CHEMBL2096655,,
CHEMBL2105897,,
CHEMBL1060,,
CHEMBL1725,,
CHEMBL1200346,,
CHEMBL3989517,,
CHEMBL254468,,
CHEMBL1201147,,
CHEMBL1200333,,
CHEMBL21536,CHEMBL1821,AGONIST
CHEMBL21536,CHEMBL216,AGONIST
CHEMBL2005186,CHEMBL2973,INHIBITOR
CHEMBL4802130,CHEMBL2111459,INHIBITOR
CHEMBL2105749,CHEMBL237,PARTIAL AGONIST
CHEMBL4297575,CHEMBL2364165,INHIBITOR
CHEMBL4594503,CHEMBL2364168,BINDING AGENT
CHEMBL6067483,CHEMBL2364031,DISRUPTING AGENT
CHEMBL4594438,CHEMBL2366504,INHIBITOR
CHEMBL1201301,,
CHEMBL4594261,,
CHEMBL1908362,,
CHEMBL1200839,,
CHEMBL1201453,,
CHEMBL1201458,,
CHEMBL1774461,,
CHEMBL1201304,,
CHEMBL2218860,,
CHEMBL2105749,CHEMBL236,PARTIAL AGONIST
CHEMBL175691,CHEMBL247,INHIBITOR
CHEMBL4297774,CHEMBL3717,INHIBITOR
CHEMBL4594316,CHEMBL2364163,INHIBITOR
CHEMBL262777,CHEMBL3041361,INHIBITOR
CHEMBL4594350,CHEMBL2189121,INHIBITOR
CHEMBL529437,CHEMBL2331043,BLOCKER
CHEMBL1200673,,
CHEMBL2095207,,
CHEMBL2106318,,
CHEMBL1908843,,
CHEMBL1628233,,
CHEMBL1201591,,
CHEMBL2108809,,
CHEMBL4297839,CHEMBL4383,AGONIST
CHEMBL4298168,CHEMBL2364674,INHIBITOR
CHEMBL4650393,CHEMBL2364168,BINDING AGENT
CHEMBL4298092,CHEMBL2364168,BINDING AGENT
CHEMBL4297788,CHEMBL2364168,BINDING AGENT
CHEMBL203321,CHEMBL3988586,INHIBITOR
CHEMBL1201075,,
CHEMBL4297634,,
CHEMBL4173394,,
CHEMBL4297340,,
CHEMBL2042122,,
